---------- LEXICON ----------
pòz - 1
pôz - 2
pp - 1
praça - 2
practically - 1
praia - 15
pranto - 2
prantos - 1
pratica - 4
praticado - 1
praticas - 1
praticava-as - 1
prato - 1
praxes - 1
prazer - 15
prazo - 3
prazos - 2
precedem - 1
precedencia - 1
precedido - 1
precipitados - 1
precipitava - 1
precipitavamos - 1
precisa - 7
precisamente - 1
precisára - 1
precisaria - 1
precisasse - 1
precisava - 4
precisavamos - 1
preciso - 37
precisos - 2
preço - 3
precoce - 1
preconceito - 1
predicção - 3
predio - 1
predios - 1
preencher - 1
preenchidas - 1
preencho - 1
prefacio - 1
prefere - 1
preferes - 1
preferia - 3
preferia-se - 1
preferir - 1
preferiu - 1
pregado - 1
prégal-a - 1
prégando - 1
pregão - 1
prégão - 8
pregar - 1
pregava - 1
prego - 3
pregões - 1
preguiça - 1
preguiçosos - 1
prejudicasse - 1
prejuizo - 1
preliminares - 1
prélo - 1
premiado - 1
premio - 3
premios - 2
premissa - 2
prendada - 1
prendas - 1
prendendo - 1
prender - 3
prendia - 2
prendiamos - 1
prepara-te - 1
preparação - 4
preparado - 1
preparando - 1
preparava - 1
prepare - 2
preparo - 1
preparou-se - 1
presa - 2
presas - 5
presença - 5
presente - 3
presentes - 1
preserval-a - 1
preserve - 1
presidiu - 1
presiganga - 1
presilha - 4
presilhas - 4
preso - 3
pressa - 3
pressas - 2
presta - 3
presta-lhe - 1
prestadio - 1
prestam - 1
prestar - 1
prestava - 1
prestavas - 1
preste - 1
prestes - 1
presteza - 1
prestito - 1
presumi - 1
presumo - 1
preta - 2
pretas - 3
pretende - 1
pretexto - 6
pretextos - 1
preto - 13
prevent - 1
prévia - 1
previamente - 1
prévias - 1
previous - 1
priamo - 2
priamos - 1
prima - 64
primarias - 1
primeira - 41
primeiramente - 1
primeiras - 9
primeiro - 50
primeiros - 13
primitivo - 1
primo - 1
princeza - 2
principaes - 2
principal - 12
principalmente - 6
príncipe - 1
principiar - 1
principio - 22
principiou - 1
print - 1
printed - 2
prisões - 1
privilegios - 1
problem - 1
problema - 2
procedimento - 1
processing - 1
processos - 1
procura - 1
procurações - 1
procural-a - 1
procural-o - 1
procuram - 1
procurar - 1
procurasse - 1
procuravam - 1
procurei - 2
prodigio - 1
produce - 1
produced - 3
production - 1
produz - 1
produzia - 1
produziu-me - 1
proferi - 2
proferi-as - 1
proferia - 1
proferir - 1
proferir-lhe - 1
proferiu - 1
professor - 8
professora - 1
professores - 1
profissão - 1
profissionaes - 1
profits - 1
profunda - 1
profundamente - 1
profundas - 1
prohibition - 1
project - 88
projecto - 6
projectos - 5
prolongar - 1
promessa - 28
promessas - 7
promette - 2
promette-me - 1
promettendo - 1
prometter - 1
prometteu - 1
prometti - 2
prometti-lhe - 1
promettia - 3
promettiam - 1
promettida - 1
promettido - 1
prometto - 5
prominently - 2
promoting - 2
promotion - 1
prompta - 3
promptamente - 2
promptidão - 1
prompto - 9
promptos - 1
proofread - 1
propaganda - 1
propensão - 1
property - 2
prophecia - 1
propheta - 1
prophetasinho - 1
prophetica - 1
propôr - 1
proporção - 1
proporções - 1
proporia - 1
proposito - 12
propositos - 1
proposta - 1
proposto - 1
propostos - 1
propoz - 2
propoz-lhe - 1
propoz-me - 3
propria - 14
própria - 1
propriamente - 7
proprias - 4
propriedade - 1
proprietary - 1
proprio - 18
proprios - 6
propunha - 1
propunham - 1
propuz - 1
prosa - 3
prosodia - 1
prospera - 1
prostrado - 1
prostrar-se - 1
protecção - 2
protect - 2
protected - 5
proteger - 1
protegia - 1
protonotario - 26
prova - 7
proval-a - 1
provar - 1
provar-lhe - 1
provaria - 1
provava - 1
provaveis - 1
provavel - 9
provavelmente - 13
provide - 7
provided - 4
providencia - 1
providing - 4
provincias - 1
provision - 1
provisions - 1
provisoriamente - 1
provocado - 1
proxima - 4
proximas - 2
proximo - 5
proximos - 3
psychologos - 1
public - 3
publical-o - 1
publicas - 1
publicava - 1
publico - 10
publicos - 1
publique - 1
pude - 19
puder - 3
puderam - 1
pudesse - 18
pudessem - 2
puericia - 1
pueril - 1
pugna - 1
pulando - 1
pulára - 1
pulmões - 1
pulo - 1
pulso - 1
pungiu - 1
punha - 1
punhado - 2
punhal - 1
punho - 1
puniria - 1
punitive - 1
pupillas - 4
pura - 13
puras - 2
purgando - 1
purgatorio - 3
puro - 9
purpose - 2
puxa - 1
puxal-a - 2
puxando - 1
puxando-me - 1
puxão - 1
puxar - 2
puxar-me - 1
puxava - 1
puxou - 2
puz - 2
puz-lhe - 1
puz-me - 1
puzesse - 1
puzestes - 1
pyramides - 3
quadra - 1
quadragenaria - 1
quadro - 5
quadros - 2
quadrou-me - 1
quaes - 12
quaesquer - 1
qual - 13
qualidade - 2
qualidades - 7
qualquer - 26
quando - 190
quantas - 3
quantia - 2
quantias - 1
quantidade - 1
quanto - 24
quantos - 4
quarenta - 7
quarentona - 1
quaresma - 2
quarta - 1
quarta-feira - 2
quartel - 2
quarto - 20
quasi - 35
quatorze - 6
quatro - 17
quatuor - 1
que - 2661
qué - 1
què - 1
quê - 8
quebra - 1
quebremos-lhe - 1
queda - 1
quéda - 2
queijo - 1
queima-roupa - 1
queimados - 1
queimal-o - 1
queimando - 1
queimei-o - 1
queira - 3
queixar-se - 1
queixas - 1
queixava-se - 1
queixe - 1
queixo - 3
queixosos - 1
quem - 54
quente - 3
quentes - 1
quer - 31
querem - 2
querendo - 9
querer - 7
querer-me - 1
quererá - 1
queres - 3
queria - 44
queriam - 8
queriam-se - 1
querida - 3
querido - 7
queridos - 1
quero - 20
questão - 6
quieta - 2
quieto - 1
quietos - 1
quinquagenaria - 1
quintal - 18
quinto - 1
quinze - 14
quis - 1
quitanda - 3
quiz - 61
quizer - 13
quizera - 7
quizesse - 14
quizessem - 3
quo - 2
quoque - 1
rabeca - 2
rabecas - 1
raciocinar - 1
raciocinava - 1
raciocinio - 1
radical - 1
radicalmente - 1
raio - 1
raiva - 1
raivas - 1
ralhava - 2
ralhou - 1
ramagem - 1
rancor - 1
rancores - 1
rans - 1
rapada - 2
rapagão - 2
rapaz - 10
rapazes - 10
raphael - 1
rapida - 4
rapidas - 1
rapido - 4
rápido - 1
rápidos - 1
rara - 2
raramente - 1
raras - 2
raro - 5
raros - 2
rasgadas - 1
rasgado - 1
rasgar - 1
rasgos - 4
rasguei - 1
rasos - 4
raspasse - 1
rato - 9
ratos - 1
razao - 1
razão - 34
razões - 4
ré - 1
re-use - 2
reaching - 1
read - 3
readable - 1
reading - 1
real - 1
realidade - 4
realmente - 25
reasonable - 1
rebellião - 1
reboco - 1
recado - 4
recados - 1
recanto - 1
recapitulou - 1
recebe - 4
recebedor - 2
recebel-o - 1
recebem - 2
recebendo - 3
receber - 5
receber-me - 1
recebera - 2
receberia - 1
recebesses - 1
recebeu - 4
recebeu-me - 1
recebi - 5
recebia - 1
recebidas - 2
recebidos - 1
receiando - 1
receiava - 2
receiei - 1
receio - 9
receioso - 2
receipt - 2
receive - 2
received - 5
receiving - 1
recente - 5
reciprocamente - 1
recitando - 1
recitando-me - 1
recitava - 1
recitei - 2
recitou - 2
reclusão - 2
reclusos - 1
recolhel-a - 1
recolhendo - 1
recolher - 1
recolheram-se - 1
recolheu - 2
recolhi - 1
recolhi-me - 2
recolhimento - 1
recommenda - 1
recommendação - 1
recommendações - 3
recommendára - 1
recommendasse - 1
recommendou - 1
recompôl-o - 1
recompor - 1
recompôr-lhe - 1
recompoz-se - 1
reconciliação - 3
reconciliar-me - 1
reconciliar-se - 1
recondita - 1
reconhecer - 2
reconstituir-me - 1
reconstrucção - 1
reconstruiria - 1
recorda - 1
recorda-se - 1
recordação - 4
recordações - 5
recordal-a - 1
recordando - 3
recordar - 5
recordava - 1
recordem - 1
recordou - 1
recorri - 1
recreações - 1
recreio - 2
recreios - 3
recrudescia - 1
recto - 3
recuar - 4
recuava - 1
recuei - 3
recuou - 2
recurso - 2
recursos - 1
recusa - 5
recusar - 2
recusaria - 2
recusasse - 1
recusava - 1
recusei - 1
recusou - 3
redacção - 1
redargui - 1
redarguia - 1
redarguiu - 2
redea - 2
redistribute - 1
redistributing - 2
redistribution - 2
redobrou - 2
redondos - 1
reduz-se - 1
reduzem-se - 1
reduziam-se - 1
reduzisse - 1
refazel-as - 1
refazel-o - 1
references - 2
referi - 5
referia - 1
referir - 2
referir-lhe - 1
reflecti - 3
reflectia - 4
reflectidos - 1
reflectindo - 4
reflectir - 3
reflectiria - 1
reflectiu - 2
reflexão - 13
reflexo - 3
reflexões - 7
reforçar - 1
reforma - 2
reformar - 3
refreou-me - 1
refugio - 1
refund - 10
refutal-a - 1
refutal-o - 1
refutal-os - 1
regaço - 1
regalo - 1
regalos - 1
rege - 1
registered - 2
registra - 1
regra - 2
regras - 1
regressava - 1
regressei - 1
regresso - 3
regressou - 1
regulada - 1
regulamentar - 1
regulating - 1
rei - 4
reinando - 1
reis - 3
reitor - 4
rejeital-a - 1
rejeitar - 2
rejeitava - 1
rejeitei - 2
rejeitou - 3
relações - 9
relampago - 1
relance - 1
relancei - 1
relata - 2
relativamente - 2
relativas - 1
relatorio - 1
relê - 4
release - 1
relembral-as - 1
relembrar - 2
relendo - 1
réles - 1
releu - 1
releva-me - 1
relevação - 2
religião - 3
religiosa - 1
religiosas - 1
religioso - 5
religiosos - 4
reliquias - 1
relogio - 6
relogios - 1
remain - 1
remaining - 1
rematemos - 1
remedies - 1
remedio - 7
remedios - 2
remessa - 1
remetteu - 1
reminiscencias - 4
reminiscências - 1
remoer - 1
remontar - 1
remoque - 1
remorso - 4
remorsos - 1
remoto - 2
remotos - 1
remove - 1
removed - 2
remuneração - 1
renamed - 1
renda - 2
rendas - 2
rendeu - 2
rendia-me - 1
renovados - 1
renovam-se - 1
renovar - 1
renunciar - 1
reparação - 2
reparar - 1
reparasse - 1
reparava - 2
reparei - 1
reparou - 2
repartição - 5
repassar - 1
repeliam - 1
repeliu-lhe - 1
repente - 5
repentina - 5
repercutia - 1
repete - 1
repeti - 9
repeti-as - 3
repeti-lhe - 1
repetia - 5
repetia-o - 1
repetiam - 2
repetiam-me - 1
repetiam-se - 1
repetição - 6
repetições - 1
repetido - 1
repetidos - 1
repetil-a - 1
repetindo - 3
repetindo-as - 1
repetir - 2
repetir-lh - 1
repetiria - 2
repetisse - 1
repetiu - 4
repetiu-me - 1
repetiu-os - 1
repisar - 1
repisei - 1
repito - 2
replace - 1
replacement - 5
réplica - 1
replicasse - 1
replicou - 9
replicou-me - 2
repliquei - 3
repliquei-lhe - 1
reported - 1
reports - 1
repousa - 1
repouso - 1
reprehender-me - 1
reprehendeu - 1
reprehendeu-me - 1
representations - 1
representava-se - 1
representou-se - 1
reproducção - 2
reproduza - 1
reproduzam - 1
reproduzia - 1
reproduziam - 2
reproduzil-a - 1
reproduzindo - 1
reproduzir - 1
repudio - 1
repugnancia - 2
repugnante - 1
repugnasse - 1
repugnava-me - 1
repulsa - 1
repulsivas - 1
reputava - 1
request - 1
require - 1
required - 1
requirements - 4
resalva - 1
research - 2
resentimentos - 2
resgatar - 1
residem - 1
residia - 1
residir - 1
resistencia - 4
resistia - 1
resistir - 1
resistiu - 1
resmunguei - 1
resoava - 1
resolução - 7
resolvamos - 1
resolver - 2
resolvera-se - 1
resolveu - 1
resolvi - 1
resolvido - 2
respectivos - 1
respeita - 1
respeito - 3
respeitos - 1
respeitosa - 1
respira - 1
respiração - 2
respirava - 2
respirou - 1
resplendor - 1
responde - 1
respondendo - 2
responder - 7
responderia - 1
respondesse - 1
respondeu - 21
respondeu-me - 4
respondi - 11
respondi-lhe - 2
respondia - 2
respondia-nus - 1
respondo - 1
resposta - 12
respostas - 4
ressaca - 16
resta - 1
restabelecemos - 1
restabelecer - 1
restabelecida - 1
restabelecimento - 1
restam - 1
restantes - 1
restaurar - 1
restava - 1
restituiu - 1
restituiu-me - 1
resto - 44
restos - 1
restricção - 1
restrictions - 2
restringir - 1
resultado - 1
resultaram - 1
resumir - 1
resumo - 3
resurgindo - 1
resurreição - 2
resurreições - 1
retalhos - 2
reter-lhe - 1
reteve-me - 1
reticencia - 1
reticencias - 1
retina - 1
retinha - 1
retira - 1
retirar - 1
retirou-se - 2
retive-me - 1
retoquei - 1
retorcia - 1
retorqui - 1
retorquia - 2
retorquiu - 4
retrahidas - 1
retraio - 1
retrato - 19
retratos - 4
retrospectiva - 3
return - 3
returns - 1
revelação - 1
revelado - 1
revelára - 1
revelasse - 1
revelavam - 1
revelou - 2
revelou-me - 2
revenue - 1
reverendíssima - 1
reverendissimo - 1
revirar - 1
revolvia-lhe - 1
rezando - 1
rezar - 2
rezaria - 1
rezas - 2
rezei - 3
rhenania - 1
rhetorica - 1
rheumatismos - 1
ri - 4
ri-me - 2
ri-se - 1
ria - 13
ria-se - 1
riamos - 1
rias - 1
rica - 1
riçados - 1
ricas - 1
ridiculas - 2
ridiculo - 1
rido - 1
right - 4
rigido - 1
rigor - 1
rigorosamente - 1
rijo - 2
rijos - 1
rima - 1
rimas - 1
rimos - 1
rindo - 17
rinovalatte - 1
rio - 9
rio-grande - 1
rios - 1
rir - 11
riram-se - 1
risca - 1
riscado - 1
riscando - 2
riscava - 2
riscos - 1
risinho - 1
riso - 13
risonha - 2
risonhas - 1
risonho - 3
risos - 1
rispidas - 1
rispidez - 1
risque - 1
risquei - 2
risquemos - 1
rita - 1
ritual - 2
riu - 5
riu-se - 1
rival - 2
rivalidade - 2
robespierre - 1
robusto - 2
roça - 9
roçar - 1
roçavam - 2
rochedo - 1
rocommendações - 1
roda - 2
rodaque - 2
rodas - 1
rodeavam - 1
rodella - 1
rodriguez - 2
roe-me - 1
roemos - 4
roer - 1
rogado - 1
rogasse - 1
roía - 1
roido - 2
roidos - 2
rol - 1
rolava - 2
roma - 6
romana - 1
romance - 1
romances - 2
romano - 1
romanos - 1
romantico - 1
rompel-o - 1
rompendo - 1
romper - 2
romperam-lhe - 1
romperia - 1
rompesse - 1
rompeu - 2
ronqueira - 1
rosario - 1
rosto - 18
rota - 1
rotas - 1
rothschild - 1
rotulava - 1
roupa - 5
roxas - 2
roxo - 1
royalties - 3
royalty - 3
rua - 82
ruas - 7
rudes - 1
rudezas - 1
rudimento - 1
rue - 1
ruidos - 1
ruidosa - 2
ruidoso - 1
ruim - 5
ruina - 1
ruinas - 1
rules - 1
rumina - 1
rumo - 1
rumor - 4
rumores - 1
russia - 2
russo - 1
russos - 5
s - 27
sabão - 1
sabbabos - 1
sabbado - 12
sabbados - 6
sabe - 23
sabem - 1
sabemos - 1
sabendo - 6
saber - 43
saberia - 1
saberiamos - 1
sabes - 11
sabia - 27
sabiam - 1
sabido - 3
sabios - 1
sabões - 1
sabor - 6
saboreando - 1
saborear - 1
sabugueiro - 1
sacam - 1
sacerdotal - 1
sacerdote - 3
sacramento - 2
sacrificado - 1
sacrificio - 1
sacrificios - 1
sacrilego - 1
sacristão - 10
sacristia - 1
sacudi - 3
sacudia-me - 1
sacudil-a - 1
sacudindo - 1
sacudir - 1
sacudisse - 1
sacudiu-se - 1
sadio - 1
sae - 5
saem - 1
sagração - 1
sagrada - 1
saguão - 1
sai - 2
saí - 10
saia - 6
saía - 9
saíam - 4
saias - 4
saiba - 1
saibas - 1
saida - 9
saido - 2
saimos - 4
saímos - 1
saindo - 6
saints-pères - 1
saio - 3
sair - 31
sair-me - 1
saira - 1
sairá - 1
sairam - 5
saíram-me - 1
sairem - 1
sairia - 1
sairmos - 1
saisse - 5
saissem - 1
saiu - 24
saiu-me - 1
sala - 41
salas - 1
saldos - 1
saleta - 1
salões - 1
salt - 1
saltando - 1
saltar-me - 1
saltassem - 1
saltei - 1
saltinhos - 1
salto - 1
saltou - 1
saltou-me - 1
salva - 2
salvação - 2
salvando - 1
salvar - 1
salvar-me - 1
salvasse - 1
salvava - 1
salvo - 6
same - 1
sancção - 1
sancha - 37
sanchinha - 6
sandia - 2
sangue - 9
sanguesugas - 1
santa - 21
santa-cruz - 1
santas - 1
santiago - 9
santidade - 1
santissima - 2
santissimo - 6
santíssimo - 1
santo - 5
santos - 9
santuario - 1
são - 71
sapatinhos - 1
sapatos - 8
sapé - 1
saquei - 1
sarando - 1
sarcasmo - 1
sarna - 1
sarou - 1
satanaz - 6
satanistas - 1
satisfação - 2
satisfazer - 2
satisfeita - 1
satisfeito - 3
satisfeitos - 1
satisfil-a - 1
saudações - 1
saudade - 3
saudades - 12
saude - 9
saudosas - 1
saudosos - 1
scena - 2
scenas - 2
sciencia - 2
scientifica - 1
scismando - 3
scismar - 2
scismasse - 1
scismei - 1
scott - 1
se - 570
sé - 1
search - 1
secca - 3
seccamente - 1
secção - 1
seccas - 1
secco - 2
second - 2
secreta - 5
secreto - 3
section - 7
sections - 1
seculo - 3
seculos - 6
secure - 1
seda - 1
sedas - 1
sède - 1
seduzido - 1
see - 3
sege - 13
segredinhos - 4
segredo - 15
segredou - 1
segredou-me - 1
seguia-se - 1
seguida - 2
seguidamente - 1
seguido - 3
seguimos - 1
seguinte - 20
seguintes - 2
seguir - 1
seguirá - 1
seguiria - 1
seguiu - 3
seguiu-se - 2
segunda - 15
segunda-feira - 1
segundas - 1
segundo - 21
segundos - 2
seguradores - 1
seguramente - 2
segurança - 1
segurando - 1
segurava - 1
seguro - 2
sei - 55
seis - 13
seiva - 1
seja - 31
sejam - 9
sejamos - 1
sel-o - 2
selim - 1
sella - 1
sello - 1
sellou - 1
sem - 140
semana - 8
semanas - 6
semblante - 1
semelhança - 4
semelhanças - 3
semelhante - 1
semelhantes - 1
semente - 1
seminario - 85
seminarios - 1
seminarista - 12
seminaristas - 7
sempre - 50
senado - 2
senador - 1
senão - 16
send - 1
sendal - 1
sending - 1
sendo - 15
senha - 1
senhor - 50
senhora - 38
senhoras - 2
senhores - 1
sensação - 11
sensações - 10
sensivel - 1
sent - 1
senta - 2
sentada - 2
sentado - 2
sentados - 2
sentámo-nos - 1
sentámos - 1
sentar - 1
sentasse - 1
sente - 1
sentei-me - 2
sentence - 2
senti - 23
senti-me - 2
sentia - 16
sentia-me - 2
sentia-os - 1
sentido - 20
sentidos - 2
sentimental - 1
sentimento - 6
sentimentos - 4
sentir - 7
sentir-se - 1
sentisse - 1
sentiu - 3
sentou-se - 2
separação - 14
separada - 1
separados - 3
separal-os - 1
separámo-nos - 1
separar - 1
separar-nos - 2
separar-se - 1
separaria - 1
separassemos - 1
separavamos - 1
separou - 1
sepultado - 1
sepultura - 6
sequer - 5
sequidão - 1
ser - 167
ser-lhe - 1
será - 7
serão - 3
seraphica - 1
serás - 7
serei - 3
seremos - 1
serenas - 2
serenidade - 1
sereno - 4
seria - 37
séria - 2
seriam - 8
serie - 1
serio - 7
sermão - 1
sermos - 2
serra - 2
serve - 1
servi - 2
servia - 4
serviam - 1
service - 1
serviço - 4
serviços - 4
servida - 1
servil-o - 2
servir - 8
servisse - 1
servo - 3
sestercio - 2
sestercios - 1
séstro - 2
set - 8
sete - 5
setim - 1
setimo - 1
seu - 46
seus - 58
several - 1
sexo - 3
sexos - 1
sexta - 1
sexta-feira - 2
sexual - 2
shakespeare - 1
shall - 2
share - 1
shared - 1
sharing - 1
should - 1
si - 46
sido - 5
signaes - 7
signal - 10
significação - 1
significar - 1
signo - 1
sigo - 1
silencio - 17
silencios - 2
sim - 64
simples - 28
simplesmente - 2
simpleza - 1
simulada - 1
simular - 1
simulei - 1
simultanea - 1
sincera - 3
sinceramente - 2
sincero - 1
sinceros - 1
sinhásinha - 4
sinházinha - 1
sinhô - 2
sino - 2
sintas - 1
sinto - 6
sinuosas - 1
sirach - 1
sirius - 4
sirva - 1
siso - 2
situação - 9
small - 2
so - 2
só - 173
soaram - 1
soava - 1
sob - 1
sóbe - 1
soberano - 1
sobrancelha - 1
sobrancelhas - 1
sobras - 1
sobrasse - 1
sobravam - 1
sobre - 37
sobrecasaca - 1
sobremesa - 1
sobresalto - 2
sobrevivente - 1
soccando - 1
socegada - 2
socegado - 3
socegados - 1
socegar - 1
sociaes - 1
sociedade - 2
socio - 1
soergueu-se - 1
soffrer - 1
soffria - 1
sofrega - 1
sogra - 1
sogras - 1
sogro - 1
sol - 10
solavancos - 1
soldadinhos - 1
soldado - 2
soldados - 1
solemne - 2
solicit - 2
solicitation - 1
solicitava - 1
solidão - 1
solidariedade - 1
solidas - 1
solido - 1
solitaria - 1
solo - 1
sólo - 1
solta - 2
soltado - 1
soltam - 1
soltámos - 2
soltar - 1
soltas - 1
solteira - 1
solteirões - 1
solto - 1
soltos - 1
soltou-lhe - 1
solução - 4
soluçar - 1
soluçava - 1
soluços - 1
som - 5
sombra - 6
sombras - 3
sombria - 1
sombrios - 2
some - 1
somente - 2
sómente - 9
somma - 7
sommando - 2
sommar - 2
sommaria - 1
sommas - 1
sommava - 1
somno - 4
somnos - 2
somos - 1
soneto - 12
sonetos - 3
sonhando - 1
sonhára - 2
sonhava - 1
sonhei - 2
sonho - 13
sonhos - 14
sonora - 1
sonoro - 1
sont - 1
soon - 2
soou - 3
soprano - 2
sor - 1
sorria - 3
sorrindo - 5
sorrir - 1
sorriso - 4
sorriu - 16
sorte - 5
sortes - 2
sorve - 1
sós - 4
sósinho - 5
sósinhos - 2
sotaque - 1
sou - 18
soube - 5
souber - 1
souberam - 2
soubesse - 3
soubessemos - 1
sources - 2
souza - 2
special - 1
specified - 2
sr - 12
staff - 1
start - 3
state - 6
statements - 1
states - 19
status - 4
stored - 1
strict - 1
sua - 55
suadouro - 1
suar - 1
suas - 33
subalterna - 1
subentendia-se - 1
subi - 6
subia - 3
subiamos - 1
subido - 1
subimos - 1
subir - 5
subject - 1
sublime - 3
sublimes - 2
sublinhal-as - 1
submissas - 1
submisso - 1
subscrever - 1
subscribe - 1
substancia - 2
substituido - 1
substituindo - 1
substituto - 3
subtil - 1
suburbios - 2
succede - 1
succeder - 1
succedera - 1
succedeu - 6
succedia - 1
successivamente - 1
successos - 3
succumbia - 1
such - 6
sueco - 1
sufficiente - 3
suggestão - 2
suicidios - 1
suissa - 2
sujeitas - 1
sujeito - 4
sujou - 1
sum - 1
sumida - 1
summa - 2
summariamente - 1
summas - 1
sumptuosos - 1
superfluas - 1
superior - 1
superlativa - 1
superlativamente - 1
superlativo - 4
superlativos - 4
supplementares - 1
supplicas - 2
supplices - 2
supplicio - 1
supplicios - 1
supplicou - 1
suppõe - 2
supponde - 1
suppondo - 1
supponha - 4
supponhas - 1
supponho - 2
suppôr - 1
support - 4
supportar - 1
supposição - 1
suppria - 1
supprido - 1
supprimil-a - 1
supprir - 1
suppunha - 1
suppuz - 2
surda - 5
surdas - 1
surdo - 1
surdos - 2
surgindo - 1
surtias - 1
surtindo - 1
surto - 1
survive - 1
suscitavam - 1
suspeita - 6
suspeitar - 2
suspeitas - 2
suspeitasse - 1
suspeitavam - 1
suspeitou - 1
suspendamos - 2
suspendel-a - 1
suspendendo - 1
suspenderam - 1
suspendeu - 1
suspensorios - 2
suspiramos - 1
suspirando - 3
suspirava - 2
suspiro - 2
suspiros - 1
suspirou - 10
sussurrar - 1
sussurrava - 2
sussurrei - 1
sussurro - 1
susto - 8
sustos - 1
swamp - 1
syllogismo - 1
symetria - 1
sympathia - 5
sympathias - 1
sympathico - 1
symphonia - 1
synonymous - 1
systemas - 1
t - 1
tá - 1
tabellião - 1
tacha - 1
tachou - 1
tacitamente - 1
tacito - 1
tacto - 1
taes - 25
takes - 1
tal - 75
talento - 3
talhado - 1
talvez - 33
tamanha - 2
tamanhão - 1
tamanho - 5
tambem - 189
tambores - 1
tamborilava - 1
tampa - 1
tanta - 4
tantas - 4
tanto - 67
tantos - 4
tao - 2
tão - 121
tapar-lhe - 1
taquara - 4
taramela - 1
tardasse - 1
tardava - 1
tarde - 54
tardes - 8
tardia - 3
tardio - 1
tardou - 2
tartaruga - 3
tax - 6
taxa - 1
taxes - 1
te - 9
tecem-se - 1
tecer - 1
teclava - 1
teclou - 1
tecto - 4
tectos - 1
tédio - 1
tedios - 1
teimarem - 2
teimasse - 4
teimava - 4
teime - 1
teimo - 1
teimosos - 3
teimou - 3
tel-a - 3
tel-os - 1
tela - 1
telegraphico - 1
telhado - 1
tem - 68
tèm - 2
têm - 1
tem-se - 2
temendo - 2
temente - 3
temer - 2
temes - 1
temi - 1
temia - 2
temor - 2
temores - 1
temos - 4
temperada - 1
temperamento - 1
temperando - 1
temperar - 1
temperatura - 1
tempo - 121
temporaes - 1
temporaria - 1
tempos - 5
tendencia - 1
tendes - 1
tendo - 13
tendo-lhe - 1
tenente - 1
tenha - 10
tenham - 1
tenhas - 2
tenho - 29
tenho-me - 1
tenor - 7
tenores - 1
tens - 1
tentação - 2
tental-o - 1
tentamens - 1
tentar - 2
tentasse - 1
tentavam - 1
tentei - 5
tentos - 1
tenues - 1
teor - 1
ter - 55
terá - 2
terão - 4
terás - 2
terça - 1
terça-feira - 1
terceira - 5
terceiro - 12
tercetto - 1
terço - 1
terem - 2
teria - 12
teriam - 3
termo - 6
termos - 5
terms - 22
terna - 2
ternas - 1
ternissima - 1
ternissimo - 1
ternos - 2
ternura - 12
terra - 18
terra-santa - 2
terraço - 3
terras - 3
terrena - 1
terrestre - 1
terriveis - 2
terrivel - 1
terror - 4
testa - 8
testamenteiro - 1
testamento - 3
testemunha - 1
testemunhas - 3
teu - 4
teus - 4
teve - 16
texto - 12
textos - 5
texts - 1
tezo - 1
than - 3
that - 15
the - 189
theatro - 16
theatros - 1
theologia - 8
theoria - 4
therapeutica - 2
there - 2
theresa - 2
these - 3
thetis - 2
they - 2
things - 2
this - 45
thomaz - 2
those - 1
throno - 1
through - 2
thus - 1
ti - 5
tiára - 1
tido - 1
tijolos - 1
tijuca - 3
tilbury - 1
timida - 2
timidamente - 1
timidez - 5
timido - 1
tinha - 124
tinha-as - 1
tinha-lhe - 1
tinha-me - 1
tinha-os - 1
tinha-se - 1
tinham - 13
tinham-me - 1
tinhamos - 8
tínhamos - 1
tinir - 1
tinta - 3
tinteiro - 1
tio - 57
tique-tique - 6
tirada - 2
tirado - 1
tiral-os - 1
tiram - 1
tirando - 2
tirar - 5
tirar-lhe - 1
tirar-nos - 1
tiraram - 2
tirarem - 1
tirasse - 4
tirava - 1
tirava-os - 1
tirei - 3
tiro - 2
tirou - 4
tirou-me - 1
tisica - 1
title - 1
titulo - 16
tive - 28
tive-lhes - 1
tivemos - 2
tiver - 5
tivera - 3
tiveram - 5
tivesse - 16
tivessem - 1
tiveste - 1
to - 84
toa - 2
tôa - 1
toada - 8
toca - 1
tocadas - 1
tocado - 2
tocámos - 1
tocando - 2
tocar - 4
tocar-nos - 1
tocaria - 1
tocava - 8
tocavamos - 1
tocha - 8
tochas - 3
toda - 39
todas - 57
todavia - 2
todo - 50
todos - 72
toga - 1
tolerava - 2
tolerava-as - 1
tolheu-me - 1
tolhia - 1
tolices - 1
tom - 9
toma - 3
tomam - 2
tomámos - 1
tomando - 2
tomar - 8
tomara - 1
tomára - 2
tomaram - 1
tomaremos - 1
tomava - 1
tomavam - 1
tomei - 3
tomei-me - 1
tomo - 3
tomou - 1
tona - 1
tonta - 2
tontinha - 1
tonto - 2
toque - 1
toquei - 1
tormentos - 1
torna - 2
tornando - 2
tornando-me - 1
tornar - 3
tornaram - 2
tornaria - 1
tornariam - 1
tornariamos - 1
tornava - 4
tornava-me - 1
tornavam - 3
tornavamos - 1
torne - 1
tornei - 10
torno - 2
tornou - 10
torpe - 1
torpes - 1
torre - 2
torto - 1
tosca - 1
tosse - 3
tossesinha - 1
tossir - 1
total - 7
totalidade - 1
totalmente - 1
touca - 2
toucador - 1
trabalhada - 1
trabalhado - 1
trabalhador - 2
trabalhar - 4
trabalharei - 1
trabalhava - 3
trabalhavam - 1
trabalhei - 1
trabalho - 10
trabalhos - 1
trademark - 14
tradição - 1
