---------- LEXICON ----------
labutavam - 1
labyrintho - 1
lacerasse - 1
laço - 2
laços - 1
ladinagem - 1
lado - 114
lados - 18
ladrão - 4
ladravam - 1
ladroeira - 3
lagarta - 1
lagedo - 2
lagedos - 3
lagos - 1
lagrima - 2
lagrimas - 25
laia - 1
lake - 1
lama - 6
lamba - 1
lamber - 2
lamberia - 1
lambusão - 1
lameira - 1
lameiro - 2
lamentações - 1
lamentando - 1
lamentando-se - 1
lamentar-se - 1
lamentava-se - 1
lamento - 1
lamentosa - 1
lamentou - 1
lamentou-a - 1
lamina - 1
lampeão - 3
lampeões - 4
lamuria - 1
lamurias - 1
lamuriou - 1
lançado - 1
lançando - 3
lançando-se - 1
lançar - 1
lançar-lhe - 1
lançar-se - 1
lançaram-na - 1
lançasse - 1
lançava - 2
lançavam - 2
lance - 2
lanche - 1
lançou - 3
lançou-se - 1
langorosas - 1
language - 1
languece - 1
languido - 1
lanterna - 4
lapa - 1
larangeira - 1
laranginha - 3
laranja - 2
larga - 10
largal-o - 1
largamente - 1
largar - 5
largar-lhe - 1
largára - 1
largas - 3
largava - 4
largo - 11
largos - 4
largou - 2
largue-me - 1
largueza - 1
largura - 1
larva - 2
larvas - 2
lascado - 1
lascar - 2
lascas - 1
lascivia - 1
lascivias - 1
lascou - 1
lasque - 1
lastima - 4
lastimoso - 1
latão - 1
latas - 4
latejar-lhe - 1
latejava-lhe - 1
lateral - 1
latim - 1
latrinas - 2
laura - 1
lava - 3
lavada - 5
lavadeira - 9
lavadeiras - 31
lavadeiro - 4
lavado - 2
lavagem - 7
lavagens - 1
lavanderia - 1
lavando - 2
lavar - 9
lavasse - 1
lavatorio - 3
lavava - 7
lavava-se - 1
lavavam - 2
lavou - 1
lavou-se - 1
lavoura - 1
lavrador - 1
lavrava - 1
law - 7
laws - 10
lazer - 1
leaes - 1
leal - 1
leandra - 5
learn - 1
legal - 2
legally - 1
legalmente - 1
legenda - 1
legendaria - 1
légende - 1
legitima - 2
legitimo - 1
legoa - 1
legua - 1
legumes - 1
lei - 2
leilão - 1
leilões - 2
leitão - 1
leite - 3
leito - 2
leitões - 1
leitos - 1
leitura - 1
lembrado - 1
lembrança - 3
lembrando - 1
lembrar-se - 1
lembraram-se - 1
lembrava - 2
lembravam - 1
lembro - 1
lembrou - 5
lembrou-se - 1
leme - 1
lenço - 10
lençóes - 6
lençol - 2
lenços - 1
lendo - 1
lenha - 4
lenta - 1
lentamente - 8
leocadia - 41
leocadinha - 1
leonie - 26
léonie - 5
leonor - 8
leque - 1
ler - 3
lesmas - 1
letra - 1
letras - 1
lettras - 1
leu - 2
leu-a - 1
leva - 4
leva-me - 1
leva-o - 1
levada - 4
levado - 3
leval-a - 1
leval-o - 1
levando - 10
levando-lhe - 1
levanta - 1
levanta-te - 2
levantada - 4
levantando - 3
levantando-lhe - 1
levantando-se - 1
levantar - 8
levantara - 1
levantára-se - 1
levantaram - 1
levantaram-se - 1
levantaria - 3
levantava - 4
levantava-se - 2
levante-se - 1
levantou - 6
levantou-lhe - 1
levantou-se - 9
levar - 5
levara - 1
levará - 1
levára - 1
levára-lhe - 1
levaram - 1
levarei - 1
levaria - 1
levas - 1
levasse - 3
levaste - 1
levava - 7
levava-lhe - 2
levava-o - 2
levavam - 3
leve - 3
levemente - 2
leviana - 3
levo - 1
levo-lhe - 1
levou - 10
levou-a - 1
levou-lh - 1
levou-o - 1
levou-os - 1
lh - 11
lhe - 307
lhes - 20
lia - 3
lia-se - 3
liability - 3
liable - 1
liam - 2
libania - 2
liberal - 2
liberalmente - 1
liberdade - 6
libertino - 2
liborio - 17
libra - 1
library - 1
libras - 1
libré - 2
lição - 1
licença - 2
license - 17
licensed - 1
licor - 1
lieu - 2
life - 1
ligado - 1
ligam - 1
ligar - 2
ligeira - 6
ligeiramente - 2
ligeiras - 1
ligeireza - 1
ligeiro - 5
ligeiros - 2
limados - 1
limão - 1
limarem - 1
limbos - 1
limiar - 1
limitation - 3
limitava - 1
limite - 2
limited - 5
limites - 2
limosas - 1
limosos - 1
limpa - 8
limpando - 4
limpas - 1
limpava - 2
limpeza - 8
limpidez - 1
limpo - 4
limpos - 2
limpou - 1
linda - 4
lindeza - 2
lindissimo - 1
lindo - 1
lingoa - 6
lingoas - 1
lingua - 5
linguas - 2
linha - 5
linhas - 1
linho - 2
linked - 1
links - 3
liquidada - 1
liquidam - 1
liquidar - 1
liquidassem - 1
lisa - 3
lisboa - 1
lisboeta - 1
liso - 1
lisongeada - 1
lisongeado - 1
lisos - 1
lista - 3
literary - 13
litteratura - 1
livida - 3
lividas - 1
livido - 3
livra - 1
livrando-se - 2
livre - 20
livreiro-editor - 1
livremente - 1
livres - 1
livro - 2
livros - 3
lixe - 1
lixe-se - 2
lixo - 2
lobo - 2
lobrigada - 1
lobrigou - 1
lobulo - 1
locatarios - 1
located - 7
locations - 1
lodo - 2
lodosa - 1
logar - 37
logares - 3
logo - 178
loira - 3
loiro - 2
loiros - 2
loja - 1
lona - 2
long - 1
longa - 2
longe - 20
longinquo - 1
longo - 4
loose - 1
lot - 1
loteria - 1
louca - 4
louça - 6
loucamente - 4
loucas - 1
louças - 1
loucura - 8
loucuras - 1
loue - 1
loureira - 2
lousa - 1
louvado - 1
louvar - 1
lua - 8
luar - 2
lubrica - 1
lubricidade - 2
lubricos - 1
lubrificada - 2
lubrificados - 1
lucidez - 2
lucrara - 1
lucravam - 1
lucro - 1
lucros - 2
lucta - 10
luctadoras - 1
luctaram - 1
ludibrio - 2
lugar - 3
lugubre - 1
lui - 1
luiz - 1
luminosa - 1
luminosas - 1
luminoso - 1
luminosos - 1
lunch - 1
lundús - 1
lunetas - 1
lustrina - 1
lustrosas - 3
lustroso - 2
lustrosos - 1
luta - 2
lutaram - 1
lutas - 1
luto - 1
luva - 1
luvas - 1
luxo - 10
luxuoso - 1
luxuria - 8
luxurias - 1
luxuriosamente - 1
luxurioso - 3
luxuriosos - 1
luz - 23
luzes - 1
luziadas - 1
luzir - 1
lymphatico - 1
lyrica - 1
m - 3
ma - 1
má - 10
macaca - 1
macaco - 1
macacos - 5
maçadas - 1
maçagem - 1
macambuzio - 1
maçanetas - 1
macáo - 1
macaqueiro - 2
macaqueiros - 1
macarroneando - 1
macete - 1
machina - 7
machinalmente - 3
machinas - 1
machine-readable - 1
macho - 2
machona - 29
machos - 2
machucas - 3
macia - 2
macilenta - 1
macilento - 1
macio - 1
macios - 1
maço - 1
maços - 1
madama - 2
made - 1
madeira - 4
madeiramento - 1
madeiramentos - 1
madeiras - 1
madraça - 1
madrinha - 3
madrinhas - 1
madrugada - 12
madrugara - 1
mãe - 43
mães - 2
maganão - 2
magica - 1
magico - 1
magnifico - 2
magnolia - 1
magoa - 1
magoadas - 1
magoas - 1
magote - 1
magotes - 1
magra - 1
magras - 1
magrinha - 1
magro - 3
magros - 2
main - 3
maintaining - 1
maior - 17
maiores - 1
mais - 357
make - 3
makes - 1
mal - 96
malagueta - 2
maldade - 3
maldições - 1
maldita - 10
maldito - 4
maldizencia - 1
maldizer-se - 1
maldizia - 2
maledicencia - 1
maleficiaste-me - 1
maliciosa - 1
malicioso - 1
maliciosos - 1
malogro - 2
malta - 2
maltas - 2
maluca - 2
malucando - 1
malucar - 1
malucou - 1
maluqueira - 1
malvado - 5
malvados - 1
mamãe - 3
mammar - 1
manacás - 1
manager - 1
mancha - 4
manchas - 3
manda - 4
mandal-a - 3
mandando - 1
mandar - 7
mandar-lhe - 1
mandar-me - 1
mandara - 2
mandaram - 2
mandaria - 2
mandasse - 2
mandava - 2
mande - 5
mande-a - 1
mandibula - 1
mandioca - 1
mando - 2
mando-te - 1
mandou - 15
mandou-o - 1
manduca - 1
manducou - 1
maneira - 1
maneiras - 3
mangas - 13
mangerona - 1
mangueira - 2
mangueiras - 4
manhã - 34
manhãs - 4
manhãzinha - 3
maniaca - 1
manjericão - 1
manoel - 7
manso - 1
manteiga - 7
mantimentos - 1
many - 2
máo - 12
mão - 76
máo-estar - 1
máo-humor - 1
máos - 3
mãos - 57
mãozinha - 2
mar - 9
maracajá - 2
maravilhas - 1
maravilhosos - 1
marca - 2
marcada - 3
marcado - 1
marcados - 1
marcar - 2
marcarmos - 1
marcasse - 1
marcavam - 1
marceneiro - 1
marceneiros - 1
marchar - 1
marche-marche - 1
marciana - 2
marcianna - 31
mareadas - 1
mares - 2
marfim - 2
maria - 1
marianita - 1
maribondos - 1
maricas - 5
marido - 69
marimbando - 3
marked - 2
marmore - 2
marráios - 1
marrecos - 2
marroquim - 1
martelava-se - 1
martellar - 4
martellavam - 1
martello - 7
martellos - 2
martyr - 1
martyrios - 1
martyrisar - 1
marujo - 1
marujos - 1
marulhar - 2
mas - 347
mascando - 1
mascara - 1
mascarada - 1
mascates - 5
massa - 5
massagada - 1
massas - 4
massiças - 1
mastigação - 1
mastigar - 1
mastros - 2
mata - 2
matacão - 1
matal-a - 2
matam - 1
matando - 1
matar - 7
matar-se - 2
matara - 1
mataria - 1
matariam - 1
matas - 1
matasse - 1
matava - 1
matava-a - 1
mate - 1
materiaes - 2
material - 2
maternal - 1
materno - 2
matheos - 1
matizado - 1
matou - 7
matreiro - 1
matrimonio - 5
matta - 1
mattagal - 1
mattas - 1
matto - 1
matutar - 1
maximum - 1
may - 15
me - 104
meandros - 1
means - 3
medalha - 1
media - 1
mediante - 4
medicina - 3
medico - 6
medida - 6
medidas - 2
medindo-o - 2
medio - 1
medio-o - 1
medir - 1
meditava - 1
medium - 5
medo - 16
medonha - 3
medonho - 4
medos - 1
medrosa - 2
medrou - 1
meet - 1
meia - 28
meias - 12
meiga - 1
meigo - 1
meiguices - 1
meio - 74
meios - 1
mel - 5
méla - 1
melancia - 2
melancolia - 1
melancolias - 1
melancolica - 1
melancolicas - 2
melancolico - 1
melancolicos - 1
melhor - 55
melhores - 2
melhorzinho - 1
melindrosa - 1
melindroso - 1
mello - 1
melodia - 1
membro - 1
membros - 2
membrudo - 1
memoria - 1
mendigar-lhe - 1
mendigo - 1
meneando - 3
meneava - 1
meneios - 1
meneou - 4
menina - 34
meninas - 2
menino - 3
menor - 17
menores - 1
menos - 34
mensaes - 2
mensageira - 1
mensal - 1
mentira - 4
mercado - 3
mercador - 1
mercadores - 4
mercadorias - 2
merchantability - 1
mereceu - 1
merecia - 1
merecimento - 1
meretriz - 1
mergulham - 1
mergulhando - 1
mergulhando-a - 1
mergulhar - 1
mergulhou - 1
merito - 2
mesa - 15
mesada - 2
mesas - 1
mesma - 32
mesmas - 2
mesmo - 132
mesmos - 5
mesologicas - 1
mesquinha - 2
mesquinhamente - 1
mesquinhas - 1
mesquinho - 1
mestiça - 5
mestra - 1
mestre - 6
met - 1
metade - 1
metal - 6
metallico - 1
method - 1
methodicamente - 1
methodico - 2
methodo - 1
methods - 1
metralhada - 1
metro - 1
metros - 2
metta - 3
metta-se - 1
mette - 1
mette-se - 1
mette-te - 1
mettel-a - 1
mettem - 1
mettem-se - 1
mettendo - 2
mettendo-lhe - 1
metter - 7
metter-lhe - 1
metter-me - 1
metter-se - 12
metter-se-lhe - 1
mettêra - 2
metterem-se - 1
metteres - 1
mettes - 1
mettesse - 4
metteste - 1
metteu - 3
metteu-lhe - 1
metteu-se - 11
metti - 1
mettia - 4
mettia-lhe - 1
mettia-lhes - 1
mettia-se - 3
mettiam - 2
mettida - 3
mettidas - 1
mettido - 4
mettidos - 2
metto - 1
meu - 51
meus - 5
mexas - 1
mexendo - 3
mexer - 3
mexeu - 1
mexia - 2
mez - 13
meza - 25
mezada - 1
mezas - 6
mezes - 20
mezinha - 3
mezinhas - 3
miando - 2
michael - 1
middle-aged - 1
migalha - 1
migalhas - 2
mil - 37
milagres - 1
milagroso - 1
milhão - 3
milho - 3
milhões - 2
militar - 3
militara - 1
militares - 1
militarismo - 1
millionarios - 1
mim - 23
mimalho - 1
mimica - 1
mimo - 1
mimos - 1
mimosa - 1
mimosas - 1
mimoso - 1
mina - 1
minando - 1
minas - 3
minavam - 1
mineira - 1
mingoa - 2
mingoava - 1
minha - 40
minhas - 2
minhocar - 1
minhocas - 1
minhoto - 1
ministrasse - 1
minuciosa - 1
minutos - 1
miolo - 1
miolos - 2
mira - 1
mira-te - 1
miranda - 103
mirando-a - 1
mirrava - 1
misera - 5
miseraveis - 3
miseravel - 12
miseria - 4
miserias - 3
misericordia - 2
misero - 2
missa - 4
mission - 4
mississippi - 1
mistura - 3
misturados - 1
miuçalha - 1
miuda - 1
miudas - 1
miudo - 3
mixto - 1
mobilia - 5
mobiliada - 1
mobilias - 1
moça - 12
moças - 2
mocidade - 1
mocinha - 1
moço - 4
moços - 1
moda - 7
modas - 1
modelo - 1
moderna - 1
modesto - 3
modestos - 1
modificações - 1
modification - 1
modificou-o - 1
modified - 1
modinhas - 2
modo - 25
modorra - 2
modos - 4
moeda - 3
moedas - 1
moedinha - 1
moedinhas - 1
mofa - 1
moida - 1
moido - 1
moído - 1
moidos - 1
moinho - 1
moirejou - 1
moita - 1
molambos - 1
moleirona - 2
moleque - 7
molestia - 5
molestias - 2
molhada - 8
molhados - 1
molhar - 2
molho - 5
molhos - 2
molle - 12
molles - 3
molleza - 2
mollezas - 1
momento - 17
momentos - 3
mona - 1
monarcha - 2
money - 3
mono - 1
monologando - 3
monologava - 2
monologo - 3
monopolisada - 1
monos - 1
monosyllabo - 1
monosyllabos - 1
monotona - 2
monotonas - 1
monotono - 2
monstro - 4
montado - 1
montanha - 2
montão - 4
montar - 1
montára-se - 1
monte - 2
montes - 1
monturo - 2
mór - 1
morador - 1
moradoras - 2
moradores - 14
moral - 5
moralmente - 1
moram - 1
morando - 1
morar - 2
morarem - 1
morava - 5
moravam - 3
morbida - 1
morcegos - 2
morda - 1
mordeduras - 2
mordem - 1
morder - 2
mordia - 1
mordia-lhe - 1
mordia-lhes - 1
more - 1
moreno - 2
morgadinha - 1
moribunda - 1
moribundo - 1
moribundos - 1
mormaço - 1
mórmente - 1
morna - 2
morno - 2
moro - 1
morre - 2
morre-se - 1
morrem - 1
morrendo - 3
morrer - 8
morréra - 1
morresse - 2
morreu - 6
morria - 2
morriam - 1
morrido - 3
morrinhento - 1
morro - 3
morta - 5
mortalha - 1
morte - 21
mortiça - 1
mortificaram - 1
mortificou - 1
morto - 6
moscardo - 1
moscardos - 1
moscas - 1
moscatel - 1
mosquitos - 1
mossa - 1
móssa - 1
most - 5
mostra - 2
mostrando - 6
mostrar - 6
mostrar-lh - 1
mostrara - 1
mostrára - 1
mostrarei - 1
mostrasse - 2
mostrava - 4
mostrava-se - 1
mostravam - 4
mostro - 1
mostrou - 6
mostrou-se - 2
motivasse - 1
motivo - 3
mourejar - 1
mourejava - 1
mourejei - 1
mouro - 1
moveis - 8
movem - 1
moveu-se - 1
movia - 1
movida - 1
movimento - 10
movimentos - 5
much - 1
mucosas - 1
muda - 2
muda-se - 3
mudada - 3
mudado - 2
mudam - 1
mudança - 4
mudando - 1
mudar - 8
mudar-lhe - 1
mudar-se - 2
mudar-se-hia - 1
mudara - 1
mudaram-se - 1
mudaria - 1
mudasse - 2
mudava - 2
mudavam - 1
mude-lhe - 1
mude-me - 1
mudo - 2
mudos - 1
mudou - 6
mudou-se - 2
mugido - 2
mugir - 2
muita - 25
muitas - 16
muito - 215
muitos - 17
mulata - 72
mulatinha - 3
mulatinho - 2
mulato - 14
mulatos - 2
mulher - 142
mulheres - 28
mulheril - 1
mulherio - 1
mulherzinha - 1
multas - 2
multidão - 3
multiplicado - 1
multiplicar-se - 2
multiplicavam-lhe - 1
multiplicavam-se - 3
mumificado - 2
mundo - 31
municipaes - 1
munida - 1
muqueca - 2
muquecas - 1
muralha - 1
murcha - 2
murchava - 1
murcho - 1
muriçoca - 1
murmurante - 1
murmurar - 1
murmurio - 1
murmurios - 2
muro - 11
murro - 5
murros - 4
murta - 1
muscular - 1
musculos - 4
musica - 13
musicos - 1
musques - 1
must - 10
mysterio - 2
mysterios - 2
mysteriosa - 4
mysteriosamente - 2
mysterioso - 3
mysteriosos - 1
n - 242
na - 404
nabo - 3
nacional - 4
nacionalidades - 1
nada - 104
nadavam - 1
nadegas - 3
name - 1
namorada - 1
namorado - 2
namorador - 1
namorava-se - 1
namorico - 1
namoriscar - 1
namoro - 4
não - 1113
naquella - 1
nariz - 10
narrar - 1
narrou - 1
nas - 71
nascente - 2
nascer - 2
nascera - 2
nascêra - 2
nasceu - 1
nasci - 1
nascida - 1
nascimento - 2
natal - 1
nationale - 1
natural - 8
naturalmente - 7
natureza - 7
naufrago - 1
nauseabundo - 1
navalha - 10
navalhada - 6
navalhadas - 2
navalhar - 1
navalhas - 3
navalhista - 1
navalhistas - 1
navegando - 1
navio - 3
navios - 1
ne - 1
nearly - 2
neblina - 1
neblinas - 1
nebulosa - 1
necessarily - 1
necessario - 5
necessidade - 7
necessidades - 2
necroterio - 1
need - 1
nega - 1
negaças - 1
negar - 2
negativamente - 1
negava-se - 1
negligence - 1
nego - 1
negociações - 1
negociando - 1
negociante - 17
negociavam - 1
negocio - 15
negocios - 4
negociozinho - 1
negou - 2
negou-se - 1
negra - 16
negralhada - 1
negras - 5
negrinha - 3
negrinho - 1
negro - 8
negros - 9
negrume - 1
negrumes - 1
negrura - 1
nem - 125
nênêm - 18
nenhum - 15
nenhuma - 10
neo - 1
neophyto - 1
nervos - 4
nervosa - 5
nervoso - 2
nervosos - 1
nesga - 1
nessa - 2
nesse - 1
network - 1
neutralisar - 1
new - 3
newsletter - 1
nexo - 1
nhá - 4
nham - 2
nhan - 1
nikeis - 1
nikel - 2
ninando - 1
ninguem - 81
ninhada - 1
ninho - 5
nisto - 1
nitida - 1
nitidas - 2
nitidez - 1
no - 488
nobre - 3
nobreza - 1
nocturnas - 1
nodoa - 1
nódoa - 1
nodoas - 1
noitadas - 2
noite - 99
noites - 11
noiva - 6
noivo - 6
nojo - 4
nol-o - 1
nome - 12
nomeando - 1
nomes - 2
nomme - 1
non - 1
non-profit - 1
nonproprietary - 1
norte - 4
north - 1
nos - 100
nós - 11
nossa - 7
nosso - 6
nostalgico - 1
nostre - 1
not - 28
nota - 4
notado - 1
notando - 8
notas - 10
notasse - 1
notava - 1
notava-se - 1
notavam-se - 1
note-se - 1
notice - 3
noticia - 13
noticias - 7
notifies - 1
notou - 4
notou-lhe - 2
nova - 34
novamente - 1
novas - 10
nove - 12
novello - 1
novelos - 1
noventa - 1
novidade - 8
novo - 68
novos - 10
nú - 4
núa - 3
nuances - 1
nuca - 6
nudez - 5
num - 14
numa - 12
number - 3
numeração - 1
numero - 42
numeros - 1
nunca - 93
nupciaes - 1
nus - 1
nús - 5
nutrem - 1
nutriente - 1
nuvem - 5
nuvens - 4
o - 2552
ó - 17
obcecava - 1
obedecer - 1
obedecer-lhe - 1
obeyt - 1
objecção - 1
objectando - 1
objecto - 4
objectos - 11
objurgou-lhe - 1
obra - 6
obras - 9
obriga - 1
obrigação - 7
obrigações - 3
obrigado - 3
obrigal-a - 1
obrigando-a - 1
obrigará - 1
obrigára - 1
obrigou-a - 1
obrigou-as - 1
obscenas - 1
obscenidade - 1
obscura - 2
obscuros - 1
obsequiado - 1
obsequial-a - 1
obsequiar - 1
obsequio - 5
obsequios - 2
observação - 1
observador - 1
observava - 1
observou - 8
observou-lhe - 1
obsolete - 1
obstaculo - 3
obstante - 8
obstinadamente - 1
obtain - 3
obtaining - 2
obtel-o - 1
obtemperou - 2
obter - 1
obteve - 1
obtidos - 1
obtivéra - 1
obtuso - 1
obzequios - 1
ocaso - 1
occasião - 29
occasiões - 4
occorrencias - 1
occultando - 1
occupações - 1
occupada - 1
occupadas - 2
occupado - 4
occupando - 1
occupar - 1
occupava - 2
occupavam-se - 1
occur - 1
occurrencia - 1
october - 1
octogenário - 1
oculos - 3
odiado - 1
odial-a - 1
odiava - 1
odiavam-se - 1
odio - 9
odor - 1
of - 122
offegante - 7
offendia - 1
offerecendo-se - 1
offerecer - 1
offerecer-lhe - 1
offerecêra - 1
offerecia - 1
offerecido - 2
offerecimentos - 2
offers - 1
office - 1
officiaes - 1
official - 9
officina - 6
officio - 4
offuscando - 1
often - 1
oh - 15
oia - 1
oiro - 14
oiros - 1
oitenta - 4
oiticicas - 1
oito - 17
oitra - 1
olá - 1
olaré - 1
old - 2
olé - 2
oleo - 1
olha - 32
olhada - 1
olhal-a - 1
olhando - 7
olhar - 33
olhará - 1
olhares - 6
olhava - 3
olhava-o - 1
olhavam-se - 2
olhe - 17
olhem - 1
olhinhos - 1
olho - 11
olhos - 88
olhou - 6
on - 11
onça - 2
onda - 4
ondas - 3
onde - 93
ondeava - 1
ondulantes - 1
one - 2
online - 4
only - 2
onze - 4
opala - 2
opalino - 1
operado - 1
operarias - 1
operarios - 6
operava - 1
operava-se - 1
opinião - 3
oppôr - 1
opportunities - 1
opportunity - 1
opposição - 3
opposto - 2
oppoz-se - 1
oppozeram-se - 1
oppressivo - 1
oppuzeram-se - 1
oppuzessem - 1
opulenta - 1
or - 77
ora - 66
oração - 1
oratorio - 6
orçando - 1
orçava - 1
orchestras - 1
ordem - 19
ordenado - 7
ordenados - 3
ordenando - 1
ordenando-lhe - 1
ordenou - 4
ordenou-lhe - 1
ordens - 4
ordinaria - 1
ordinarias - 1
ordinario - 7
orelha - 7
orelhas - 5
orfe - 2
organized - 1
orgia - 2
orgulha - 1
orgulho - 1
orgulhosa - 2
orgulhoso - 2
orientada - 1
oriental - 1
origem - 1
original - 2
originalidade - 2
originator - 1
orphanada - 1
ortigas - 1
ortographia - 1
os - 689
oscillava - 1
osso - 2
ossos - 5
ossudo - 1
other - 17
others - 1
ou - 112
our - 4
ourives - 1
ouro - 3
out - 1
outdated - 1
outra - 84
outras - 31
outro - 120
outros - 54
outside - 2
ouve - 1
ouvia - 6
ouvia-se - 1
ouviam - 2
ouviam-na - 1
ouviam-se - 13
ouvida - 1
ouvido - 10
ouvidor - 5
ouvidos - 6
ouvindo - 3
ouvindo-o - 1
ouvio - 12
ouvio-lhe - 1
ouvio-se - 2
ouvir - 16
ouvira - 2
ouvíra - 1
ouvirem - 1
ouvissem - 1
ouviste - 3
ovação - 1
ovo - 1
ôvo - 1
owed - 1
owner - 4
owns - 2
oyseau - 2
p - 9
pacatez - 1
pachola - 1
paciencia - 11
paciente - 1
pacotes - 1
padecer - 1
padeiro - 2
padre - 2
pae - 9
paes - 4
pag - 1
paga - 3
pagamento - 2
pagando - 2
pagar - 12
pagaria - 1
pagas - 2
pagava - 2
pagavam - 1
page - 2
pages - 1
pago - 6
pagode - 10
pagodes - 1
pagodinho - 1
pagos - 1
pagou - 2
pagou-lhe - 1
pague - 1
pague-a - 1
pai - 4
paid - 6
pairava - 1
pais - 1
paixa - 1
paixão - 4
paixões - 3
paizana - 1
palacio - 1
palangana - 2
palavra - 24
palavrada - 2
palavras - 13
palavreava - 1
palco - 1
palermice - 1
palestra - 4
paletó - 11
paletós - 1
palha - 12
palhaço - 1
palito - 1
palitos - 1
pallida - 5
pallidas - 1
pallidez - 3
pallido - 5
palma - 3
palmada - 4
palmadas - 1
palmas - 11
palmeira - 2
palmo - 2
palmos - 8
palpebras - 4
palpitando - 2
palpitante - 3
palpitantes - 2
palpitara - 1
palpitava - 1
palpitou - 1
pamonha - 1
pancada - 4
pancadaria - 1
pancadas - 1
pandega - 7
pandegar - 1
pandego - 1
pandegos - 1
pandulho - 1
panella - 5
panellas - 2
panico - 1
panninho - 1
panno - 4
pantafaçudo - 1
pantanos - 1
pantominice - 1
páo - 18
pão - 14
pão-nosso - 1
páoladas - 2
páos - 6
papa-defuntos - 1
papáe - 1
papagaio - 3
papagaios - 3
papaguear - 1
papatinho - 1
papeis - 1
papel - 15
papelada - 1
papelão - 1
paper - 1
paperwork - 1
papo - 6
paquetes - 1
par - 16
para - 822
parabens - 1
parado - 2
parafusar - 1
paragraph - 11
paragraphs - 3
paraguay - 1
paraiso - 2
paraizo - 1
parallelamente - 1
parallelepipedos - 3
parallelipipedo - 1
paralysado - 1
parando - 5
parar - 3
parara - 1
parára - 1
pararam - 5
pararem - 1
parasita - 7
parasitar - 1
parasse - 1
paraty - 26
parava - 5
paravam - 4
parazita - 1
pardo - 2
parece - 14
parece-me - 1
parecer - 2
pareceu - 2
parecia - 63
parecia-lhe - 1
pareciam - 12
pareciam-lhe - 1
parede - 10
paredes - 11
parelhas - 1
parentes - 1
pares - 2
parir - 1
parira - 1
paris - 1
parochia - 1
parolar - 1
parou - 7
part - 4
partam - 1
parte - 58
partes - 4
partia - 2
participante - 1
participava - 1
particular - 4
particulares - 2
particularly - 1
partida - 5
partidas - 2
partido - 10
partidos - 5
partindo - 1
partio - 2
partir - 2
parto - 1
parts - 2
party - 1
parva - 1
parvo - 2
pascoal - 1
pasmaceira - 1
pasmo - 2
passa - 7
passa-lhe - 1
passa-me - 1
passada - 3
passadas - 2
passadio - 1
passado - 6
passage - 1
passagem - 4
passando - 6
passando-lhe - 2
passando-se - 1
passar - 14
passar-lhe - 1
passara - 3
passará - 1
passára - 3
passaram - 4
passaram-na - 1
passaram-se - 2
passarinho - 1
passaro - 3
passaros - 2
passava - 23
passava-se - 1
passavam - 6
passe - 1
passe-me - 1
passeado - 1
passear - 2
passeava - 2
passeiando - 2
passeiar - 4
passeiavam - 1
passeio - 16
passeios - 1
passivamente - 1
passivo - 3
passo - 20
passos - 14
passou - 14
passou-a - 1
passou-lhe - 3
passou-se - 2
passou-te - 1
pasto - 10
pata - 1
pataca - 43
patamar - 1
patas - 1
patavina - 2
patente - 1
patenteando - 1
patenteando-lhe - 1
patenteava - 1
patenteavam-lhe - 1
pateo - 44
pateta - 1
patife - 2
patrão - 9
patria - 5
patricios - 3
patuscada - 2
patuscadas - 1
paula - 3
páulada - 1
paulo - 2
pausa - 5
pavilhão - 1
pavor - 2
pavoroso - 1
pay - 1
paying - 3
payments - 3
paz - 11
pazes - 3
pé - 41
peça - 5
peças - 4
peccado - 1
pechinchas - 1
peculiar - 1
peculios - 1
pecuniario - 1
pedaço - 13
pedaços - 3
pede - 2
pede-lhe - 1
pedi - 1
pedia - 6
pedida - 1
pedido - 5
pedinchões - 1
pedindo - 6
pedindo-lhe - 2
pedio - 12
pedio-lh - 1
pedio-lhe - 3
pedir - 11
pedir-lhe - 5
pediram - 4
pedisse - 2
pedra - 26
pedrada - 2
pedradas - 1
pedrarias - 1
pedras - 8
pedreira - 41
pedreiro - 1
pedreiros - 3
pedro - 3
pega - 3
péga - 1
pegadas - 1
peganhentas - 1
pegar - 3
pegaram-se - 1
pegava - 1
pego-te - 1
pegou - 2
pegou-se - 1
peior - 14
peiores - 2
peiorou - 2
peitando - 1
peito - 17
peitoril - 1
peitos - 1
peixe - 21
peixes - 1
pela - 142
pelas - 29
pellangas - 1
pelle - 16
pelles - 1
pello - 1
pellos - 1
pelludo - 1
pelo - 127
pelos - 34
pena - 14
penalisavam - 1
penas - 1
pendia - 1
pendiam - 1
pendida - 1
pendulo - 1
penduradas - 1
pendurado - 1
pendurados - 1
pendurar - 1
penduraram - 2
pendurou-se-lhe - 1
peneira - 1
penetrando - 1
penetrantes - 1
penetrar - 1
penetraram - 1
penetrava - 2
penha - 2
penhores - 1
peniqueira - 1
penitentes - 1
pennugem - 1
penosamente - 1
pensa - 3
pensamento - 3
pensando - 2
pensão - 1
pensar - 6
pensara - 2
pensará - 2
pensas - 1
pensativos - 1
pensava - 2
pense - 1
pensei - 2
pensou - 9
penteado - 2
penteador - 2
pentear - 1
pentes - 1
penumbra - 2
penuria - 2
people - 3
pépé - 3
pequena - 37
pequenada - 1
pequenas - 11
pequeninas - 1
pequenita - 2
pequenito - 1
pequenitos - 1
pequeno - 20
pequenos - 6
pequerrucha - 1
pequerrucho - 1
per - 1
peras - 1
perca - 1
percebe - 1
percebendo - 1
