---------- LEXICON ----------
secrecy - 2
secret - 10
secretaries - 1
secretly - 1
secrets - 4
sect - 28
sectaries - 1
section - 7
sections - 1
sects - 17
secular - 1
secundum - 1
secure - 33
secured - 11
secures - 5
securing - 4
securities - 1
security - 98
sedition - 1
seditious - 1
see - 46
seed - 12
seed-time - 1
seeds - 1
seedtime - 2
seeing - 2
seek - 13
seeking - 1
seeks - 1
seem - 182
seemed - 6
seeming - 1
seemingly - 1
seems - 338
seen - 15
sees - 3
seige - 1
seigneurage - 1
seignorage - 34
seius - 2
seize - 1
seized - 1
seizure - 1
seldom - 185
seldomer - 1
select - 1
self - 1
self-evident - 2
self-interest - 1
self-love - 2
selfish - 3
sell - 142
seller - 5
sellers - 3
selling - 22
sells - 28
selves - 1
senate - 3
senate-house - 1
send - 37
sending - 22
sends - 6
senega - 3
senegal - 4
sense - 14
sensible - 25
sensibly - 9
sent - 66
sentence - 2
sentiment - 1
sentiments - 1
separate - 20
separated - 10
separately - 8
separates - 2
separation - 7
september - 1
septier - 1
seq - 2
serious - 9
seriously - 1
serjeant - 1
serjeants - 1
servant - 18
servants - 94
serve - 33
served - 20
serves - 8
service - 56
serviceable - 2
services - 15
servile - 7
serving - 6
servitude - 3
servius - 2
session - 4
sessions - 1
sestertii - 5
sestertius - 2
set - 69
sets - 10
setting - 5
settle - 10
settled - 9
settlement - 32
settlements - 37
settlers - 4
settling - 4
seven - 60
seven-and-twenty - 2
seven-pence - 2
sevenpence - 5
seventeen - 8
seventeenth - 1
seventh - 1
seventy - 6
seventy-eight - 1
seventy-five - 3
seventy-one - 3
seventy-two - 1
several - 160
severally - 3
severe - 14
severely - 4
severest - 2
severity - 6
sew - 1
sewn - 1
sex - 5
sexes - 4
seymour - 1
shafts - 1
shaken - 2
shall - 129
sham - 1
shape - 18
shapes - 3
share - 117
shared - 3
shares - 5
sharing - 3
sharp - 1
sharpen - 1
she - 49
shearing - 3
shears - 1
shed - 3
sheep - 22
sheet - 1
sheffield - 5
shekels - 1
shells - 1
shelter - 4
shepherd - 12
shepherds - 25
sheriff - 1
shetland - 4
shew - 24
shewn - 13
shews - 1
shewy - 1
shift - 3
shifting - 1
shilling - 52
shillings - 256
ship - 22
ship-builders - 2
ship-building - 2
ship-carpenters - 1
shipped - 1
shipping - 20
ships - 54
shirt - 4
shocking - 1
shoe-makers - 1
shoemaker - 8
shoemakers - 3
shoes - 10
shop - 21
shop-keeper - 2
shop-keepers - 4
shop-keeping - 1
shopkeeper - 11
shopkeepers - 8
shopkeeping - 1
shops - 9
shore - 2
shores - 1
short - 63
short-sighted - 1
shorter - 7
shortest - 3
shortly - 1
shortness - 2
shot - 1
should - 487
show - 19
showed - 1
shown - 12
shows - 1
shreds - 1
shroff - 1
shropshire - 1
shun - 1
shunned - 1
shuns - 4
shut - 4
siam - 1
siberia - 2
sic - 1
sicilian - 2
sicily - 6
sick - 3
sickness - 1
side - 18
sides - 5
siege - 1
sight - 14
sign - 3
signal - 2
signalized - 2
signification - 1
signified - 1
signifies - 4
signify - 1
silence - 3
silent - 4
silently - 1
silesia - 3
silk - 21
silk-weavers - 1
silk-worm - 1
silk-worms - 1
silks - 10
silly - 1
silver - 661
similar - 10
simple - 33
simpler - 1
simplest - 2
simplicity - 6
simply - 1
sin - 1
since - 104
sincerity - 2
sinews - 1
single - 66
singly - 2
singular - 9
singularity - 1
sink - 29
sinking - 26
sinks - 10
sir - 11
sisters - 1
sit - 1
situated - 14
situation - 89
situations - 14
six - 131
sixpence - 34
sixpences - 4
sixteen - 20
sixteenth - 22
sixth - 11
sixty - 18
sixty-four - 14
sixty-nine - 1
sixty-six - 1
sixty-sixth - 1
sixty-three - 2
sixty-two - 2
size - 4
sketches - 1
skilful - 4
skilfully - 1
skill - 38
skilled - 5
skimmed - 1
skin - 6
skins - 17
skirmish - 1
slackened - 1
slave - 26
slavery - 12
slaves - 37
sleep - 3
slender - 3
slight - 4
slightest - 1
slightly - 1
slip - 1
slippers - 1
slit-mill - 1
slit-mills - 1
sloth - 1
slothful - 2
slovenly - 5
slow - 22
slower - 5
slowest - 1
slowly - 9
slowness - 1
small - 291
smaller - 129
smallest - 27
smallness - 4
smattering - 1
smelting - 1
smelting-house - 1
smelting-houses - 1
smith - 15
smiths - 2
smoke - 3
smoothers - 1
smoothness - 1
smuggle - 8
smuggled - 8
smuggler - 7
smugglers - 1
smuggling - 33
sneaking - 1
snuff-boxes - 1
so - 1252
soap - 10
soap-maker - 1
sober - 23
soberest - 2
sobriety - 2
soccage - 1
social - 6
societies - 16
society - 345
soever - 22
soften - 3
softened - 1
soil - 26
soils - 1
sold - 95
soldier - 18
soldiers - 40
sole - 50
solely - 1
solemn - 3
solemnity - 1
solicit - 2
solicitation - 2
soliciting - 1
solid - 14
solomon - 1
solon - 2
solorzano - 1
some - 1088
somebody - 3
something - 100
sometime - 1
sometimes - 400
somewhat - 164
somewhere - 4
son - 20
son-in-law - 1
sons - 3
soon - 163
sooner - 14
soonest - 2
sophisms - 3
sophistical - 3
sophistry - 7
sophists - 1
sordid - 1
sort - 193
sorter - 1
sorts - 119
sou - 1
sought - 3
soul - 2
souls - 1
sound - 1
source - 40
sources - 23
sous - 3
south - 13
south-sea - 5
south-western - 1
southern - 9
sovereign - 171
sovereigns - 27
sovereignty - 4
sow - 2
sowed - 1
sower - 1
sowing - 1
space - 3
spacious - 1
spade - 3
spain - 95
spaniard - 1
spaniards - 20
spaniel - 3
spanish - 57
spare - 13
spared - 8
sparing - 1
sparingly - 3
spartans - 2
speak - 3
speaking - 7
special - 3
species - 88
specific - 3
specified - 3
spectator - 1
spectators - 1
speculation - 10
speculations - 6
speculative - 8
speech - 1
speedier - 1
speediest - 2
speedily - 2
speedy - 9
spend - 25
spending - 6
spends - 4
spendthrift - 3
spendthrifts - 2
spent - 27
sphere - 2
spice - 2
spiceries - 5
spices - 2
spin - 1
spindle - 1
spinner - 4
spinners - 10
spinning - 1
spinning-wheel - 1
spirit - 42
spirited - 4
spiritous - 8
spirits - 13
spiritual - 8
spirituous - 1
spitalfields - 2
spite - 20
splendid - 11
splendour - 9
spoil - 3
spoiling - 1
spontaneous - 4
spontaneously - 1
spot - 3
spread - 3
spreading - 2
spreads - 1
spring - 1
springs - 1
spruce - 1
spruce-beer - 1
spun - 1
square - 1
squared - 2
squeezed - 2
squires - 1
st - 50
stabilissimusque - 1
stability - 3
stable - 7
stables - 3
stack-yard - 2
stadtholdership - 1
staff - 1
stage - 5
stages - 5
staid - 1
stained - 1
stall - 1
stallage - 1
stamp - 25
stamp-duty - 2
stamp-masters - 1
stamped - 3
stamps - 3
stand - 14
standard - 86
standards - 1
standing - 59
stands - 8
stannaries - 1
start - 3
starve - 3
starved - 1
starving - 1
stat - 1
state - 418
stated - 9
statements - 1
states - 78
states-general - 3
statesman - 5
statesmen - 5
station - 11
stationary - 29
stations - 1
statuaries - 1
statue - 1
statues - 4
status - 4
statute - 53
statutes - 27
statutory - 1
stay - 1
staying - 1
stead - 4
steadily - 1
steadiness - 6
steady - 6
stealing - 1
steam - 1
steel - 2
steel-bow - 1
steps - 2
sterling - 62
steward - 2
stewards - 2
stick - 1
still - 327
stinking - 1
stint - 1
stipend - 3
stipendiary - 1
stipends - 1
stipulate - 3
stipulated - 8
stipulation - 1
stirring - 1
stirs - 1
stivers - 9
stock - 564
stock-jobbing - 3
stocked - 3
stockings - 8
stocks - 19
stoic - 1
stoics - 1
stolen - 1
stomach - 1
stone - 4
stone-cutter - 1
stone-wall - 1
stones - 15
stood - 1
stop - 17
stopped - 1
stopping - 1
stops - 3
stopt - 3
store - 5
stored - 8
storehouse - 1
stores - 11
storey - 1
storeys - 1
storing - 1
storms - 1
story - 1
stowe - 1
straggling - 1
straight - 1
straights - 1
strain - 1
strait - 1
straiten - 1
straits - 1
strange - 4
strangers - 5
straw - 1
straying - 1
stream - 12
street - 4
streets - 5
strength - 23
strengthen - 1
strengthening - 1
strewed - 1
strict - 17
stricter - 1
strictest - 1
strictly - 9
strides - 1
string - 1
stript - 2
strong - 15
stronger - 2
strongest - 2
struck - 2
struggle - 3
strumpets - 1
stuart - 1
stuck - 1
student - 7
students - 12
studied - 3
studies - 1
studio - 1
study - 23
studying - 1
stuff - 1
stuffed - 1
stuffs - 1
stunt - 4
stunted - 1
stupid - 4
stupidity - 3
suabia - 2
subdivide - 3
subdivided - 10
subdivision - 1
subdivisions - 5
subdue - 3
subdued - 2
subduing - 1
subject - 141
subjected - 42
subjecting - 4
subjection - 1
subjects - 69
subjoined - 1
sublime - 2
submission - 2
submit - 12
submits - 2
submitted - 4
submitting - 2
subordinate - 8
subordination - 20
subscribe - 2
subscribed - 8
subscribers - 8
subscription - 7
subscriptions - 6
subsequent - 25
subservient - 9
subsidiary - 2
subsidies - 10
subsidy - 33
subsist - 13
subsisted - 5
subsistence - 162
subsisting - 1
subsists - 10
substance - 2
substances - 4
substantial - 2
substitute - 2
substituted - 3
substitutes - 1
substituting - 2
substitution - 2
substitutions - 1
subtleties - 2
subtlety - 1
suburbs - 1
subversion - 1
subversive - 2
succeed - 4
succeeded - 11
succeeding - 4
succeeds - 5
success - 32
successes - 1
successful - 17
successfully - 9
succession - 19
successions - 5
successive - 11
successively - 10
successor - 1
successors - 6
such - 991
sudden - 15
suddenly - 5
suddenness - 1
sue - 3
sued - 2
sues - 1
suetonius - 1
suffer - 40
sufferance - 1
suffered - 17
suffering - 5
suffers - 9
sufficiency - 2
sufficient - 223
sufficiently - 61
sugar - 66
sugar-cane - 3
sugar-planters - 1
sugars - 7
suggest - 1
suggested - 3
suggestion - 2
suggests - 1
suit - 15
suitable - 22
suitably - 1
suited - 17
suiting - 1
suitors - 1
suits - 9
sum - 178
sum-total - 1
summary - 1
summer - 7
sumptuary - 5
sumptuous - 2
sums - 22
sun - 3
sun-rising - 1
sun-setting - 1
sunday - 1
sunk - 20
sunt - 2
super-intends - 1
superabundance - 9
superabundant - 3
superadded - 1
superficial - 1
superficially - 1
superfine - 1
superfluities - 8
superfluity - 5
superfluous - 4
superintend - 1
superintendency - 1
superintending - 1
superintends - 2
superior - 106
superiority - 65
superiors - 11
superstition - 10
superstitious - 2
supplant - 2
supplicate - 2
supplied - 39
supplies - 24
supply - 144
supplying - 34
support - 132
supported - 39
supporting - 38
supports - 4
suppose - 46
supposed - 238
supposes - 20
supposing - 18
supposition - 14
suppositions - 2
suppress - 3
suppressed - 3
suppressing - 1
suppression - 3
supreme - 2
sur - 2
sure - 8
surely - 27
surest - 1
surety - 1
surface - 4
surinam - 2
surmount - 3
surmounting - 2
surmullet - 2
surpass - 1
surpassed - 1
surpasses - 3
surplus - 140
surprise - 1
surprised - 2
surprises - 1
surround - 2
surrounded - 6
surrounds - 1
survey - 10
survive - 3
survivor - 1
survivors - 1
survivorship - 1
suspect - 4
suspected - 6
suspend - 1
suspended - 6
suspense - 1
suspension - 1
suspicion - 9
suspicions - 2
suspicious - 2
sussex - 1
sustain - 7
sustained - 2
sustains - 1
sustenance - 1
swallowed - 4
swamp - 1
sweden - 12
swedes - 4
swedish - 2
sweets - 2
swelled - 1
swift - 1
swiftness - 1
swiss - 4
switzerland - 12
sword - 1
swore - 1
sworn - 1
symptom - 4
symptoms - 2
synonymous - 5
syracuse - 1
syria - 1
system - 181
systematical - 1
systems - 22
ta - 1
table - 11
tables - 5
tacit - 1
taille - 26
tailor - 6
tailors - 7
take - 109
taken - 112
takes - 47
taking - 35
tale - 5
talent - 3
talents - 19
tales - 1
talk - 3
tallage - 3
tallages - 1
tallies - 3
tallow - 2
tamper - 1
tampering - 2
tanned - 4
tanner - 2
tanners - 4
tar - 8
tardy - 1
tarentum - 1
tariff - 4
tartar - 15
tartars - 12
tartary - 4
taste - 9
tasting - 1
taught - 41
taux - 1
tavern - 1
tavernier - 1
tax - 486
tax-gatherer - 5
tax-gatherers - 7
taxable - 2
taxation - 45
taxed - 87
taxes - 299
taxing - 15
te - 2
tea - 8
teach - 11
teacher - 22
teachers - 43
teaching - 11
team - 2
tear - 13
teas - 1
tedious - 13
teeth - 1
tell - 1
tells - 2
temper - 11
temperance - 1
temperate - 2
tempered - 1
temple - 1
temporal - 5
temporary - 15
tempt - 3
temptation - 19
temptations - 1
tempted - 3
tempts - 1
ten - 161
tenacious - 1
tenant - 32
tenanted - 2
tenantry - 1
tenants - 37
tend - 37
tended - 7
tendency - 27
tender - 15
tending - 8
tends - 49
tenement - 4
tenet - 2
tenets - 5
tenfold - 1
tenor - 1
tenpence - 12
tenth - 24
tenths - 1
tents - 1
tenure - 13
tenures - 3
term - 46
terms - 62
terra - 1
terray - 1
terrify - 1
territorial - 7
territories - 3
territory - 34
terror - 4
terrors - 2
testament - 1
testamentary - 1
testaments - 1
testator - 1
testimonial - 1
testimony - 2
teutonic - 1
text - 4
texts - 1
th - 108
thales - 1
than - 1871
that - 3833
the - 32433
their - 2523
theirs - 15
them - 1564
themselves - 283
then - 96
thence - 18
thenceforth - 1
theocritus - 1
theognis - 1
theology - 6
theories - 3
theory - 1
there - 597
thereabouts - 1
thereafter - 5
thereby - 116
therefore - 874
thereof - 1
these - 323
thessalians - 1
they - 2133
thick - 1
thickening - 1
thing - 123
things - 123
think - 42
thinking - 3
thinks - 13
thinly - 10
third - 89
thirdly - 42
thirds - 1
thirst - 1
thirteen - 12
thirteenth - 5
thirtieth - 4
thirty - 58
thirty-eight - 1
thirty-five - 1
thirty-one - 3
thirty-six - 1
thirty-sixth - 1
thirty-three - 2
thirty-two - 3
thirtysix - 1
this - 2276
thither - 27
thomas - 2
thorn - 1
thoroughly - 7
those - 1926
though - 719
thought - 71
thoughtless - 2
thoughtlessness - 1
thoughts - 4
thoulouse - 1
thousand - 160
thousands - 3
thousandth - 2
thracians - 1
thrasymenus - 1
threatened - 3
three - 335
three-fourths - 7
three-pence - 1
threepence - 9
thresh - 1
threw - 2
thrice - 1
thrift - 1
thrive - 2
thriving - 26
throne - 3
thrones - 1
through - 133
throughout - 1
throw - 7
throwing - 3
thrown - 22
ths - 5
thucydides - 2
thunder - 1
thus - 155
thwart - 2
thwarted - 1
ticket - 1
tickets - 6
tides - 1
tied - 1
ties - 3
till - 130
tillage - 32
tills - 1
timaeus - 1
timber - 16
timber-merchants - 1
time - 634
times - 354
timid - 1
tin - 13
titan - 1
tithe - 6
tithes - 6
title - 6
to - 11786
to-day - 1
to-morrow - 1
to-night - 2
tobacco - 79
tobacco-pipe - 2
tobago - 1
tod - 4
together - 174
toil - 4
toilsome - 1
told - 16
tolerable - 28
tolerably - 11
tolerated - 4
toll - 8
tolls - 22
tom - 14
tome - 2
ton - 20
tone - 3
tonnage - 20
tonquin - 1
tons - 7
tontines - 4
too - 395
took - 33
tool - 1
tools - 22
top - 2
torpid - 1
torpor - 1
torrents - 1
tot - 1
total - 27
totally - 4
totals - 1
touch - 2
toul - 1
toward - 1
towards - 124
tower - 11
town - 108
town-corporate - 4
town-council - 2
town-house - 1
towns - 97
towns-corporate - 2
toys - 1
trace - 3
tract - 2
tracts - 7
trade - 970
traded - 5
trademark - 14
trader - 9
traders - 38
trades - 108
tradesman - 3
tradesmen - 12
trading - 40
traffic - 1
train - 2
traites - 3
tranquillity - 9
transact - 3
transacted - 11
transacting - 8
transaction - 7
transactions - 12
transcribe - 1
transcribed - 2
transcribers - 1
transcribing - 1
transcription - 3
transfer - 12
transferability - 1
transferable - 4
transference - 9
transferred - 8
transferring - 3
transit-duties - 1
transit-duty - 1
transitory - 7
translated - 1
translation - 5
transmitted - 2
transmitting - 1
transport - 7
transportation - 16
transported - 16
transporting - 11
travel - 7
travelled - 2
traveller - 4
travellers - 7
travelling - 4
travels - 4
treacherous - 1
treading - 1
treasure - 25
treasure-trove - 4
treasurer - 3
treasures - 10
treasury - 14
treat - 15
treated - 12
treaties - 6
treating - 1
treatise - 1
treatment - 3
treats - 4
treaty - 20
trebi - 1
treble - 3
trebling - 2
tree - 1
trees - 6
tremble - 1
trenches - 1
trespass - 1
trial - 3
tribe - 8
tribes - 11
tribunal - 2
tribunals - 1
tribune - 1
tribunes - 1
trick - 2
tricks - 1
triclinaria - 1
tried - 2
trifle - 2
trifles - 1
trifling - 18
trinkets - 7
tripartite - 1
triple - 4
tripled - 3
triumphal - 1
trojan - 2
troll - 1
troops - 14
tropics - 1
trouble - 42
troublesome - 13
troubling - 1
troy - 2
troyes - 4
truck - 3
trucking - 1
true - 19
truly - 2
trust - 22
trust-right - 1
trusted - 11
trustees - 6
trusting - 1
trusts - 2
truth - 11
truths - 1
try - 2
tudors - 1
tullius - 2
tumbrel - 1
tumult - 3
tumultuous - 1
tune - 1
turbulence - 2
turbulent - 3
turdi - 1
turf - 1
turkey - 13
turkish - 2
turks - 3
turn - 38
turned - 42
turning - 7
turnips - 4
turnpike - 11
turnpikes - 4
turns - 5
turpentine - 6
tuscany - 1
tutor - 3
tutors - 2
twelfth - 7
twelve - 60
twelvemonth - 1
twentieth - 15
twenty - 101
twenty-eight - 7
twenty-fifth - 1
twenty-five - 19
twenty-four - 10
twenty-fourth - 2
twenty-one - 4
twenty-pence - 2
twenty-seven - 4
twenty-six - 5
twenty-three - 5
twenty-two - 6
twentyfour - 2
twentypence - 1
twentyseven - 1
twice - 12
two - 584
two-and-twenty - 3
two-fifths - 1
two-tenths - 1
two-third - 2
two-thirds - 11
twopence - 5
twopences - 1
tying - 1
types - 1
tyrannical - 1
tyranny - 5
tyrant - 1
tyrol - 1
tythe - 22
u - 7
ukraine - 2
ulloa - 7
ultimate - 5
ultimately - 18
unable - 4
unaccountable - 2
unacquainted - 1
unalienable - 1
unalterable - 1
unanimity - 2
unanimous - 2
unavoidable - 15
unbounded - 2
uncertain - 41
uncertainty - 21
uncivilized - 3
uncoined - 4
uncommon - 5
uncommonly - 1
unconditional - 1
unconnected - 1
unconquerable - 1
unconsumable - 1
uncontested - 1
uncouth - 1
uncultivated - 31
undecked - 1
undeniable - 2
under - 248
under-charged - 1
under-rated - 2
under-recompensed - 2
under-stocked - 1
under-takings - 1
under-taxed - 1
under-valued - 2
underdo - 1
undergo - 1
undergoing - 1
undergone - 5
underling - 2
underpaid - 1
underpeopled - 1
undersell - 6
underselling - 3
undersold - 7
understand - 21
understanding - 14
understandings - 5
understocked - 12
understood - 31
undertake - 5
undertaken - 7
undertaker - 23
undertakers - 16
undertakes - 2
undertaking - 5
undertakings - 6
undervalued - 1
underwald - 2
underwent - 1
undiscerning - 1
undisciplined - 1
undisturbed - 2
undivided - 5
undo - 1
undone - 2
undoubted - 5
undoubtedly - 10
undressed - 5
uneasiness - 1
uneasy - 1
unemployed - 14
unenforceability - 1
unequal - 24
unequally - 3
uneven - 1
unexceptionable - 2
unfashionable - 1
unfavourable - 15
unfavourableness - 1
unfavourably - 2
unfit - 7
unforeseen - 3
unfortunate - 13
unfortunately - 3
unfunded - 8
unhappy - 1
unhealthful - 1
uniform - 19
uniformity - 6
uniformly - 4
unimproved - 10
uninclosed - 1
uninhabited - 1
uninstructed - 1
uninterrupted - 3
union - 36
unite - 2
united - 45
unites - 1
uniting - 1
universal - 29
universally - 29
universe - 2
universities - 39
university - 15
unjust - 13
unjustly - 4
unknown - 15
unlawful - 3
unlearned - 1
unless - 56
unlike - 4
unlikely - 1
unlimited - 2
unlink - 1
unload - 1
unloading - 3
unmanufactured - 2
unmerited - 1
unmortgaged - 3
unnatural - 3
unnecessarily - 5
unnecessary - 29
unpaid - 2
unphilosophical - 1
unpleasant - 2
unpopular - 5
unprepared - 1
unprincipled - 1
unproductive - 60
unprofitable - 6
unpromising - 1
unprosperous - 3
unprotected - 1
unprovided - 1
unreasonable - 12
unreasonableness - 2
unremitting - 1
unrestrained - 3
unskilful - 2
unskilfulness - 1
unsocial - 2
unsold - 1
unsolicited - 1
unspeakable - 1
unstable - 1
unstamped - 1
unsuccessful - 7
unsuccessfully - 1
unsuitable - 4
unsupported - 2
untaxed - 1
untenanted - 3
unthought - 1
unthrifty - 1
until - 5
unusual - 1
unveil - 1
unwarlike - 1
unwholesome - 5
unwholesomeness - 2
unwilling - 12
up - 227
updated - 2
upholsterers - 2
upon - 2114
upper - 4
upright - 2
upsal - 1
upstart - 3
upwards - 30
urgent - 4
us - 80
usage - 6
use - 202
used - 51
useful - 78
usefully - 1
useless - 17
user - 3
uses - 8
using - 10
ustaritz - 1
usual - 59
usually - 43
usurers - 2
usurious - 1
usurpations - 1
usurped - 4
usurpers - 1
usury - 8
ut - 1
utensils - 10
utility - 17
utmost - 19
utopia - 2
utrecht - 3
utterly - 2
v - 12
vacant - 2
vacations - 1
vacuities - 2
vagrants - 1
vague - 1
vain - 8
vainly - 1
valid - 3
valour - 5
valuable - 36
valuation - 36
valuations - 3
value - 794
valued - 17
values - 24
valuing - 2
valve - 2
vanilla - 2
vanities - 3
vanity - 22
vanquished - 2
variable - 3
variance - 1
variation - 17
variations - 49
varied - 11
variegated - 1
varies - 30
varieties - 1
variety - 45
various - 11
varro - 2
vary - 18
varying - 4
vasa - 3
vasco - 3
vassal - 3
vassals - 3
vast - 5
vastly - 2
vectigalibus - 1
vegetable - 17
vegetables - 4
veii - 2
vein - 1
veins - 1
vel - 1
velvets - 4
venality - 1
vendible - 6
veneration - 7
venetian - 3
venetians - 5
vengeance - 1
venice - 12
venison - 8
venture - 8
ventures - 1
vera - 1
verbose - 1
verd - 1
verdun - 1
verified - 1
verjuice - 1
verney - 1
versailles - 2
verses - 1
version - 1
very - 1168
vessel - 2
vessels - 13
vested - 4
vestige - 3
vestry - 1
veteran - 1
veterans - 3
vexation - 9
vexations - 1
vexatious - 3
vi - 12
vice - 3
vice-warden - 1
viceroy - 1
vices - 5
vicesima - 1
victories - 2
victory - 4
victualled - 1
victualling - 1
victuals - 10
vidius - 1
vie - 1
vienna - 1
view - 24
viewed - 1
viewing - 1
views - 9
vigilance - 7
vigilant - 5
vigorous - 6
vigour - 10
vii - 6
viii - 15
vile - 2
vilest - 1
villa - 2
village - 12
villages - 12
villain - 1
villains - 1
villanage - 5
villas - 2
vincent - 1
vindicated - 2
vine - 2
vinegar - 3
vineyard - 8
vineyards - 18
vinezia - 1
vingtieme - 4
vingtiemes - 3
violate - 2
violated - 2
violates - 2
violating - 2
violation - 12
violations - 1
violators - 1
violence - 42
violent - 24
violently - 1
virgin - 2
virginia - 20
virtually - 4
virtue - 10
virtues - 7
virtuous - 1
virulent - 2
virum - 1
virus - 1
viscounts - 1
visiapour - 1
vision - 1
visionary - 3
visit - 12
visited - 5
visiting - 1
visits - 7
vital - 1
vivacity - 1
viviparous - 1
viz - 12
voce - 1
vogue - 1
voice - 3
void - 4
vol - 8
voltaire - 2
volumes - 3
voluntarily - 7
voluntary - 11
volunteer - 1
volunteers - 6
votaries - 1
vote - 10
votes - 2
voyage - 6
voyages - 8
vulgar - 4
vulgarly - 3
vulgate - 2
w - 3
wage - 2
waged - 1
wages - 355
waggon - 2
waggon-maker - 1
waggon-way - 1
waggon-ways - 1
waggons - 4
wait - 5
waiter - 2
waiting - 1
wales - 3
walk - 1
walks - 4
wall - 2
walls - 5
walpole - 1
wander - 3
wandering - 4
want - 54
wanted - 36
wanting - 5
wanton - 3
wantonly - 4
wantonness - 3
wants - 30
war - 203
ward - 1
wardrobe - 2
ware - 1
warehouse - 25
warehoused - 2
warehouses - 7
wares - 2
warfare - 1
warlike - 1
warm - 1
warmth - 1
warning - 4
warp - 1
warrant - 5
warranties - 3
warrants - 1
warranty - 2
warrior - 4
warriors - 2
wars - 31
warwick - 1
was - 1677
was-paid - 1
wash - 1
washed - 1
waste - 28
wasted - 7
wasteful - 1
wastel - 1
wasting - 1
watch - 10
watch-cases - 2
watch-makers - 1
watch-work - 1
watched - 1
watches - 3
water - 38
water-carriage - 8
water-pond - 2
water-side - 1
watering - 1
waters - 3
watery - 1
waves - 3
way - 140
ways - 48
we - 301
weak - 12
weaken - 3
weakened - 4
weakens - 1
weaker - 2
weakness - 5
wealth - 175
wealthier - 5
wealthiest - 2
wealthy - 10
weapon - 3
weapons - 1
wear - 18
wearing - 9
wears - 1
weary - 6
weather - 3
weaver - 17
weavers - 12
weaving - 2
web - 3
website - 4
weed - 1
week - 16
weekly - 14
weeks - 10
weigh - 4
weighing - 10
weighs - 6
weight - 128
weights - 5
welcome - 1
welfare - 4
well - 323
well-built - 2
well-cultivated - 1
well-disciplined - 1
well-disposed - 1
well-governed - 1
well-improved - 1
well-inclosed - 1
well-informed - 3
well-known - 4
well-regulated - 1
well-watered - 1
went - 14
were - 903
west - 58
western - 15
westminster - 2
westminster-hall - 1
westmoreland - 1
wet - 3
whale - 4
whalebone - 1
whalefins - 1
what - 928
whatever - 151
whatsoever - 3
wheat - 92
wheaten - 3
wheel - 6
wheel-makers - 1
wheel-wright - 3
wheelwrights - 1
when - 695
whence - 5
whenever - 16
where - 334
whereas - 25
wherein - 3
wherever - 24
wherewithal - 17
wherewithall - 1
whether - 97
whetted - 1
whey - 1
which - 4831
while - 106
whit-herring - 1
white - 15
white-herring - 2
whitehall - 1
whiten - 1
whites - 1
whither - 1
who - 904
whoever - 20
whole - 683
wholesale - 23
wholesome - 7
wholesomeness - 1
wholly - 6
whom - 145
whose - 112
whosoever - 1
why - 13
wickedness - 1
wide - 1
widely - 2
widen - 3
widens - 1
wider - 2
widespread - 1
widest - 2
widger - 1
widow - 2
widows - 1
wife - 7
wild - 5
wild-fowl - 2
wilds - 2
will - 570
william - 29
willing - 57
willingly - 3
willingness - 2
wilton - 1
winchester - 2
wind - 3
winding - 1
window - 7
window-tax - 1
windows - 9
winds - 1
windsor - 9
wine - 60
wine-cellar - 1
wine-merchant - 1
wines - 40
wings - 1
winter - 8
winter-storm - 1
winters - 1
wire - 1
wisdom - 23
wise - 11
wisely - 1
wiser - 1
wisest - 3
wish - 8
wished - 7
wished-for - 1
wishes - 7
wit - 2
witchcraft - 2
with - 1791
withdraw - 9
withdrawing - 5
withdrawn - 19
withdraws - 1
withdrew - 1
withers - 1
withholding - 1
within - 121
without - 401
without-any - 1
withstanding - 1
witness - 3
witnesses - 2
wollens - 1
wolverhampton - 2
woman - 2
womb - 1
women - 18
wonder - 10
wondered - 1
wonderful - 7
wonderfully - 2
wondering - 1
wont - 1
wood - 17
woodcocks - 1
wooden - 2
woods - 6
woof - 1
wool - 109
wool-comber - 1
wool-combers - 1
wool-felts - 1
woollen - 41
woollens - 9
wools - 2
word - 12
words - 26
wore - 3
work - 301
work-house - 1
work-houses - 4
workhouse - 6
workhouses - 1
working - 27
workman - 48
workmanship - 4
workmen - 133
works - 91
world - 121
worlds - 1
worn - 18
worse - 27
worst - 9
worsted - 3
worth - 112
worthless - 2
worthy - 3
would - 1266
woumbs - 1
wounds - 2
wreck - 1
wrestling - 1
wretched - 11
wretchedness - 2
wretches - 1
writ - 4
write - 8
writer - 2
writers - 16
writes - 1
writing - 12
writings - 1
written - 20
wrong - 6
wrote - 5
wrought - 38
www - 9
x - 6
xi - 3
xii - 1
xiv - 1
xxi - 1
xxxiii - 1
y - 2
yams - 1
yard - 9
yards - 3
yarn - 15
year - 291
yearly - 12
years - 405
years-of - 1
yeomanry - 10
yet - 201
yield - 21
yielded - 2
yielding - 2
yields - 10
york - 9
yorkshire - 7
you - 152
young - 29
younger - 5
youngest - 2
your - 20
yours - 1
yourself - 1
youth - 5
youthful - 1
yucatan - 1
zama - 1
zeal - 12
zealand - 2
zealous - 1
zemindaries - 1
zeno - 2
zuinglius - 1
zurich - 3
