---------- LEXICON ----------
benno - 1
bennui - 5
benoi - 1
benoni - 1
bent - 18
benzoheth - 1
beon - 1
beor - 9
beor - 1
bera - 2
beracha - 1
bercos - 2
berea - 5
bereans - 1
bereaved - 1
berenice - 1
beresith - 1
beri - 1
beria - 4
berith - 1
bernice - 3
berodach - 1
beromi - 1
beroth - 7
berotha - 1
berothite - 5
berothites - 1
berries - 1
bersa - 1
bersabee - 20
bersabee - 12
beryl - 3
beryl - 1
berzellai - 12
besai - 4
besecath - 1
besee - 1
beseech - 142
beseeched - 1
beseeches - 1
beseeching - 10
beseeming - 1
beseiged - 1
beselam - 1
beseleel - 10
beset - 10
besetteth - 1
besetting - 1
beside - 2
beside - 52
besides - 100
besiege - 15
besieged - 40
besieged - 5
besiegers - 1
besieges - 2
besiegeth - 1
besieging - 11
besloth - 1
besluth - 1
besodia - 1
besom - 1
besor - 3
besought - 52
besoughtest - 1
bespeaking - 1
besseth - 1
bessur - 1
best - 60
bestow - 6
bestowed - 14
betaking - 1
bete - 1
beten - 1
beth - 8
beth-araba - 1
beth-hagla - 1
beth-horon - 11
bethacarem - 1
bethacharam - 1
bethanan - 1
bethanath - 2
bethania - 12
bethanites - 1
bethanoth - 1
betharaba - 2
betharan - 2
bethaven - 10
bethazmoth - 1
bethbera - 2
bethberai - 1
bethbessen - 3
bethchar - 1
bethdagon - 3
bethel - 84
bethemec - 1
bether - 1
bethgader - 1
bethgamul - 1
bethhagla - 2
bethhoron - 1
bethia - 1
bethiesimoth - 2
bethlebaoth - 1
bethlehem - 54
bethlehemite - 4
bethmaacha - 3
bethmaon - 1
bethmarchaboth - 2
bethnemra - 2
bethoron - 9
bethphage - 2
bethphaleth - 1
bethphelet - 1
bethpheses - 1
bethphogor - 1
bethrapha - 1
bethsabee - 14
bethsaida - 8
bethsames - 20
bethsamite - 2
bethsamites - 2
bethsan - 3
bethsan - 10
bethsetta - 1
bethsimoth - 2
bethsur - 3
bethsura - 15
beththaphua - 1
bethul - 1
bethulia - 15
bethzacharam - 2
bethzecha - 1
betimes - 3
betonim - 1
betook - 1
betray - 21
betray - 2
betrayed - 23
betrayer - 1
betrayers - 1
betrayeth - 1
betraying - 2
betrays - 1
betrothed - 3
better - 182
between - 235
between - 13
betwixt - 1
betwixt - 2
bewail - 6
bewailed - 6
bewailing - 2
beware - 54
bewitched - 2
bewitching - 1
beyond - 116
bezec - 3
bezeleel - 1
bezocher - 1
bible - 11
bibles - 5
bid - 15
bidden - 1
bidding - 3
bids - 1
bier - 2
big - 2
bigness - 1
bill - 9
billows - 2
binary - 1
bind - 24
bind - 10
bindeth - 5
binding - 1
binding - 9
bird - 29
birds - 50
birds - 16
birth - 2
birth - 7
birth - 24
birthday - 4
birthright - 12
birthright - 1
birthrights - 1
bishop - 1
bishop - 1
bishop - 13
bishopric - 2
bishops - 7
bit - 5
bite - 13
bites - 1
biteth - 1
bithynia - 2
biting - 1
bitings - 2
bits - 1
bitten - 2
bitter - 10
bitter - 35
bitterly - 10
bittern - 4
bitterness - 44
bituminis - 1
black - 4
black - 14
blacker - 1
blackness - 1
blacks - 1
blade - 4
blains - 2
blame - 11
blamed - 9
blameless - 1
blameless - 15
blames - 3
blameth - 1
blameth - 2
blameworthy - 1
blanket - 1
blaspheme - 10
blaspheme - 6
blasphemed - 12
blasphemed - 17
blasphemer - 3
blasphemers - 3
blasphemest - 1
blasphemeth - 6
blasphemies - 14
blaspheming - 6
blasphemous - 2
blasphemy - 17
blasphemy - 11
blast - 8
blasted - 1
blasted - 3
blasting - 4
blastus - 1
blaze - 1
blear - 1
blear-eyed - 1
bleating - 3
bleatings - 1
bleed - 1
blemish - 57
blemish - 17
bless - 155
bless - 16
bless - 11
blessed - 331
blessed - 69
blessed - 13
blessedness - 3
blesses - 1
blessest - 2
blesseth - 3
blesseth - 2
blesseth - 5
blessing - 129
blessing - 1
blessings - 5
blessings - 13
blessings - 15
blessings - 10
blew - 7
blind - 93
blinded - 9
blindeth - 1
blindfolded - 1
blindness - 20
blister - 1
blisters - 2
block - 3
blood - 541
bloodofferings - 1
bloodshed - 1
bloodthirsty - 1
bloody - 11
bloody - 2
bloomed - 1
blooming - 1
blossom - 1
blossom - 5
blossomed - 2
blossoms - 3
blot - 1
blot - 10
blotted - 12
blotting - 1
blow - 16
blowed - 1
bloweth - 5
blowing - 4
blown - 3
blows - 2
blows - 2
blue - 10
blueness - 1
blunt - 3
blush - 8
blushing - 1
boab - 1
boanerges - 1
boar - 2
board - 11
board-work - 1
boards - 34
boardwork - 1
boast - 7
boast - 9
boasted - 2
boasters - 1
boasteth - 5
boasting - 11
boasts - 3
boat - 14
boats - 2
bocci - 5
bocciau - 2
bochri - 8
bochru - 2
bodies - 49
bodily - 5
bodkins - 1
body - 267
boen - 2
boil - 7
boil - 5
boiled - 16
boiling - 6
boils - 4
bold - 13
boldly - 14
boldness - 7
bolled - 1
bolt - 2
bolts - 2
bond - 3
bond - 7
bondage - 31
bondman - 1
bondman - 8
bondmen - 2
bondmen - 11
bonds - 14
bonds - 1
bondservant - 2
bondservants - 1
bondslaves - 1
bondwoman - 2
bondwoman - 5
bondwoman - 5
bondwomen - 7
bone - 16
bone - 1
bones - 106
bonfire - 1
boni - 2
bonnet - 1
bonnets - 1
bonni - 5
bonum - 2
bonus - 1
book - 68
book - 1
book - 50
book - 195
books - 38
bootes - 1
booth - 2
booty - 14
booz - 1
booz - 23
booz - 7
border - 79
bordered - 1
borderers - 1
bordereth - 1
borders - 125
bore - 115
bored - 1
borith - 2
born - 206
borne - 4
borne - 5
borne - 28
borrow - 7
borrowed - 1
borrower - 2
borroweth - 1
borrowing - 1
boses - 1
bosom - 42
bosoms - 1
bosor - 10
bosphorus - 1
bosra - 10
bosses - 1
bossnet - 1
both - 217
both - 216
both - 38
bottle - 15
bottles - 12
bottles - 4
bottom - 21
bottomless - 9
bough - 2
bough - 1
boughs - 13
bought - 7
bought - 40
bound - 42
bound - 83
boundary - 2
bounded - 3
bounden - 1
boundless - 1
bounds - 21
bountiful - 5
bountifully - 2
bounty - 7
bow - 5
bow - 82
bowed - 46
bowed - 3
bowels - 49
bowels - 11
bowers - 1
boweth - 4
bowing - 17
bowl - 17
bowls - 30
bows - 8
box - 10
boy - 29
boy - 3
boy - 20
boys - 1
boys - 6
bracelet - 4
bracelets - 9
brachiis - 1
bragged - 1
brain - 2
brake - 4
bramble - 3
branch - 16
branches - 74
branches - 13
brand - 1
brandish - 1
brass - 6
brass - 144
brave - 2
bravely - 3
bravest - 4
brawling - 2
bray - 2
brazen - 24
breach - 17
breaches - 9
bread - 286
bread - 91
breadcorn - 1
breadth - 4
breadth - 79
break - 134
breaketh - 13
breaking - 27
breaks - 2
breast - 17
breast - 6
breastplate - 7
breastplates - 5
breasts - 38
breath - 38
breathe - 2
breathed - 1
breathed - 4
breatheth - 1
breathing - 1
breathing - 3
breathings - 1
breeches - 6
breed - 2
breeze - 2
brethren - 237
brethren - 271
brethren - 153
brevity - 1
bribe - 1
bribery - 1
bribes - 10
brick - 13
brickkilns - 1
bricks - 2
bricks - 5
bridal - 2
bride - 6
bride - 13
bridechamber - 1
bridegroom - 31
bridges - 1
bridle - 10
bridles - 1
bridles - 2
bridling - 2
brie - 2
brief - 4
briefly - 1
brieites - 1
brier - 5
briers - 12
bright - 17
bright - 2
brighter - 2
brightness - 30
brim - 16
brim - 1
brimful - 1
brimstone - 14
brimstone - 2
bring - 50
bring - 692
bringers - 1
bringest - 7
bringest - 1
bringeth - 46
bringeth - 29
bringing - 19
bringing - 37
brings - 2
brink - 2
brink - 1
bristol - 1
bristow - 1
brittle - 1
broad - 3
broad - 34
broader - 3
broidered - 3
broiled - 3
broke - 9
broke - 56
broken - 182
brokest - 4
brood - 3
brook - 11
brook - 1
brooks - 6
broth - 2
broth - 2
brothel - 5
brother - 462
brotherhood - 10
brotherly - 2
brothers - 9
brought - 126
brought - 9
brought - 16
brought - 862
broughtest - 6
brow - 1
brown - 2
brown - 1
bruchus - 9
bruise - 3
bruised - 7
bruised - 5
bruises - 3
bruising - 3
brutal - 1
brute - 1
brutish - 1
bubastus - 1
bubbleth - 1
buck - 3
buck - 47
bucket - 1
bucket - 1
buckets - 1
buckle - 4
buckler - 7
bucklers - 1
buckles - 2
bud - 20
budded - 4
budding - 1
buds - 1
buds - 1
buffet - 2
buffeted - 4
buffle - 1
buffles - 2
buffoons - 1
bugite - 1
build - 173
builder - 5
builders - 11
buildest - 3
buildeth - 10
buildeth - 1
building - 6
building - 87
buildings - 4
built - 294
built - 8
built - 18
bul - 1
bulk - 2
bull - 2
bullock - 19
bullocks - 12
bulls - 7
bulrush - 2
bulrushes - 2
bulwark - 2
bulwarks - 12
buna - 1
bunch - 3
bunches - 4
bundle - 7
bundles - 3
bur - 3
burden - 55
burdened - 2
burdens - 15
burdens - 14
burdensome - 5
burial - 14
burial - 4
buried - 126
buriedst - 1
buriers - 1
burieth - 1
burn - 129
burn - 1
burned - 16
burneth - 9
burning - 101
burnings - 2
burns - 2
burnt - 208
burntoffering - 1
burst - 15
bursteth - 1
burthen - 2
burthened - 2
burthens - 2
burthensome - 3
bury - 50
burying - 12
buryingplace - 1
bush - 12
bushel - 6
bushel - 3
bushels - 9
busied - 2
business - 7
business - 27
businesses - 1
busy - 2
but - 5284
butchered - 1
butler - 6
butter - 10
buttocks - 3
buy - 59
buyer - 8
buyers - 4
buyeth - 2
buying - 5
buz - 3
buzi - 1
buzite - 2
by - 4529
by - 2
by-way - 1
by-ways - 1
bye-way - 1
bye-ways - 1
byword - 9
c - 3
c - 11
caath - 40
caathites - 4
cabe - 1
cabin - 2
cabins - 2
cabseel - 4
cabul - 1
cademoth - 1
cademoth - 1
cades - 22
cadesbarne - 12
cadumim - 1
caelis - 1
caesar - 35
caesarea - 15
cage - 2
cain - 24
cain - 2
cainan - 7
caiphas - 10
caius - 2
cake - 9
cakes - 5
cakes - 4
calamities - 6
calamity - 1
calamity - 17
calamus - 2
calano - 1
calculate - 1
calculated - 2
caldron - 5
caldrons - 7
caleb - 18
caleb - 28
calf - 40
calf - 55
calita - 1
call - 156
call - 96
called - 141
called - 810
calledst - 2
callest - 1
calleth - 18
calleth - 13
calling - 12
calling - 59
callings - 1
callings - 1
callinicus - 2
callisthenes - 1
calls - 11
calls - 13
calm - 6
calmed - 1
calor - 1
calphi - 1
calubi - 2
calumniate - 6
calumnies - 1
calumny - 2
calumny - 5
calvary - 4
calved - 2
calves - 62
cambyses - 2
came - 1351
came - 441
camel - 13
camelopardalus - 1
camels - 45
camels - 1
camels - 4
camest - 13
camest - 10
camest - 4
camon - 1
camp - 224
camped - 49
camps - 6
camuel - 3
can - 314
can - 24
cana - 5
canaan - 2
cananean - 2
canath - 1
canath - 1
candace - 1
candle - 5
candles - 1
candlestick - 27
candlestick - 18
candlesticks - 14
cane - 6
canker - 1
cankered - 1
cannnot - 1
cannot - 173
cannot - 20
canon - 2
canonical - 3
canopy - 4
canst - 45
canst - 11
cantate - 3
canticle - 76
canticle - 13
canticles - 3
canticles - 22
cap - 1
capable - 3
capable - 1
capacity - 2
caper - 1
caph - 7
caphara - 1
capharnaum - 17
capharsalama - 1
caphetetha - 1
caphira - 1
caphtorim - 1
capital - 9
cappadocia - 1
cappadocia - 5
cappadocians - 1
caps - 1
captain - 53
captains - 92
capthorim - 1
captivating - 1
captive - 45
captives - 62
captivity - 188
captivity - 4
carbuncle - 2
carbuncle - 2
carcaa - 1
carcass - 12
carcasses - 14
carcasses - 16
card - 1
cardinal - 1
care - 19
care - 6
care - 47
cared - 2
caree - 14
careful - 10
careful - 2
carefully - 9
carefully - 5
carefulness - 9
carefulness - 1
carehim - 1
careless - 1
cares - 5
cares - 6
caress - 1
caressed - 1
caresses - 1
caresseth - 1
carest - 1
carest - 2
caria - 1
cariath - 1
cariath-arbe - 6
cariath-senna - 1
cariath-sepher - 4
cariathaim - 7
cariathbaal - 2
cariathiarim - 25
carioth - 4
carith - 2
carmel - 41
carmelite - 1
carmelitess - 1
carmelus - 1
carminibus - 1
carnaim - 3
carnal - 29
carnally - 2
carnion - 2
carpenter - 5
carpenters - 8
carpus - 1
carriage - 1
carriages - 1
carried - 268
carriers - 3
carriest - 1
carrieth - 2
carrieth - 4
carry - 130
carrying - 5
carrying - 31
cart - 15
cartha - 1
carthage - 1
carthaginians - 1
carthan - 1
carved - 5
carveth - 1
carvings - 3
casaia - 1
casaloth - 1
casbon - 1
case - 18
cased - 1
cases - 8
casleu - 8
casluim - 1
casphin - 1
casphor - 1
cassia - 2
cassia - 1
cast - 215
cast - 366
cast - 24
castaway - 1
castest - 1
casteth - 17
casting - 39
castle - 6
castle - 38
castles - 5
castors - 1
casts - 7
casual - 1
catalogue - 2
catamites - 1
catch - 24
catcheth - 5
catching - 2
catching - 2
caterpillars - 1
cateth - 1
catholic - 17
catholic - 1
catholics - 1
cats - 1
cattle - 2
cattle - 122
cauda - 1
caught - 35
caul - 11
cauldron - 2
cauldrons - 3
cause - 105
cause - 174
caused - 42
causes - 1
causes - 8
causeth - 12
causing - 8
caution - 2
cautions - 7
cautious - 1
cautiously - 1
cavalry - 5
cave - 24
cave - 7
cave - 1
cavern - 1
caves - 9
cease - 22
cease - 68
ceased - 29
ceased - 24
ceases - 1
ceaseth - 8
ceasing - 12
cedar - 70
cedars - 28
cedes - 9
cedma - 2
cedmihel - 8
cedmonites - 1
cedron - 13
ceelatha - 1
ceila - 18
ceiled - 2
celai - 1
celaia - 1
celebrate - 12
celebrate - 19
celebrated - 19
celebrateth - 2
celebrating - 3
celestial - 4
celesyia - 1
celesyria - 4
celia - 1
celibacy - 1
celita - 1
cell - 1
cellar - 1
cellars - 2
cellon - 1
cells - 2
celtia - 1
cenchrae - 2
cendebeus - 6
cenereth - 5
ceneroth - 2
cenez - 7
cenez - 4
cenezite - 3
cenezites - 1
ceni - 2
cenneroth - 1
censer - 8
censers - 9
censers - 5
censors - 1
censured - 2
censurer - 1
censuring - 1
centuries - 1
centurion - 22
centurions - 13
century - 1
cephas - 8
cephira - 2
cera - 1
ceraunius - 1
ceremonial - 1
ceremonies - 40
ceremonies - 33
ceremony - 1
cerethi - 9
cerethites - 1
ceros - 2
certain - 191
certainly - 23
certainty - 8
certainty - 2
certified - 1
certify - 2
cervicem - 1
cesarea - 3
ceseleththabor - 1
cesil - 3
cesion - 2
cession - 2
ceteans - 2
cethim - 5
cethite - 2
cethlis - 1
cetron - 1
cetthim - 1
cetura - 7
chaanan - 1
chabri - 1
chabul - 2
chaff - 6
chain - 20
chains - 37
chair - 7
chairs - 5
chalal - 1
chalane - 1
chalanne - 1
chalcedony - 1
chalchal - 1
chalcol - 1
chaldaic - 1
chaldea - 7
chaldean - 8
chaldeans - 92
chaldeeans - 1
chaldees - 11
chale - 2
chali - 1
chalice - 26
challenge - 5
challenges - 1
challenges - 1
challengeth - 1
challenging - 1
challoner - 4
cham - 18
chamaal - 1
chamaam - 4
chamath - 1
chamber - 71
chambering - 1
chamberlain - 1
chamberlain - 1
chamberlains - 2
chambers - 50
chameleon - 1
chamfered - 1
chamois - 1
chamos - 10
champaign - 2
champion - 1
chanaan - 108
chanaan - 2
chanaana - 4
chanaanite - 2
chanaanite - 42
chanaanites - 5
chanaanites - 24
chanaanitess - 2
chanana - 1
chanani - 1
chance - 4
chanced - 2
chancellor - 1
change - 39
changeable - 1
changed - 76
changed - 9
changers - 3
changes - 8
changeth - 8
changing - 4
changing - 3
channel - 6
channel - 7
channels - 3
chaos - 1
chap - 7
chap - 37
chapiter - 10
chapiters - 15
chapte - 1
chapter - 1186
chapter - 180
chapters - 4
chapters - 4
characa - 1
character - 14
characters - 2
charadrion - 1
charadroin - 1
charan - 6
charcamis - 3
charcas - 1
charge - 94
chargeable - 5
charged - 16
charged - 25
charges - 18
charges - 4
chargest - 1
chargeth - 1
charging - 7
chariot - 68
chariots - 120
charitable - 4
charities - 1
charity - 127
charity - 3
charm - 1
charmel - 6
charmer - 1
charmers - 1
charmeth - 1
charmi - 3
charmi - 7
charmites - 1
charms - 1
charsena - 1
chase - 2
chased - 9
chaselon - 1
chaseth - 1
chasing - 1
chasluim - 1
chasphia - 2
chaste - 12
chastely - 1
chastise - 14
chastised - 14
chastisement - 9
chastisements - 1
chastisements - 2
chastisest - 2
chastiseth - 4
chastising - 6
chastity - 12
cheat - 1
chebbon - 1
chebron - 1
check - 5
checks - 1
cheek - 11
cheeks - 7
cheer - 10
cheered - 1
cheereth - 3
cheerful - 9
cheerfully - 3
cheerfulness - 5
cheese - 2
cheeses - 1
cheleab - 1
cheliau - 1
chelion - 3
chelmad - 1
chelmon - 1
chelub - 1
chemarims - 1
chene - 1
chereas - 2
cherem - 1
cherish - 4
cherished - 2
cherisheth - 1
cherogril - 1
cherogrillus - 2
cherub - 26
cherubim - 1
cherubims - 66
cheslon - 1
chest - 9
chew - 2
cheweth - 9
chewing - 1
chickens - 1
chid - 2
chide - 2
chiding - 2
chidon - 1
chief - 220
chief - 12
chiefest - 6
chiefly - 1
chiefly - 2
chiefs - 7
chiefs - 22
child - 203
childbearing - 1
childbirth - 2
childhood - 3
childish - 2
childishness - 2
childless - 1
childless - 3
children - 669
children - 1260
chimerical - 1
chimney - 4
chin - 1
chinnim - 1
chios - 1
chips - 1
chloe - 1
chobar - 8
chodchod - 2
chode - 1
chodorlahomor - 5
choice - 27
choicest - 10
choir - 4
choirs - 4
choke - 1
choked - 5
choketh - 1
choler - 2
cholhoza - 2
chonenias - 6
choose - 69
chooser - 1
chooses - 3
chooseth - 2
chooseth - 1
choosing - 3
choosing - 2
chop - 2
chopped - 1
chorreans - 1
chorum - 1
chorus - 2
chose - 56
chosen - 156
chosest - 1
chozeba - 1
chr - 1
chrisostom - 1
christ - 833
christ - 242
christi - 1
christian - 34
christianity - 1
christians - 1
christians - 22
christians - 3
christs - 3
chron - 5
chronicles - 7
chronologers - 1
chronologists - 1
chronology - 1
chrysolite - 1
chrysolite - 5
chrysoprasus - 1
chrysostom - 2
chub - 1
chun - 1
church - 373
churches - 43
churlish - 1
churlishness - 1
chus - 1
chus - 3
chus - 3
chusa - 1
chusai - 19
chusan - 2
chusi - 3
cibsaim - 1
cidimoth - 1
cilicia - 15
cimah - 2
cin - 1
cina - 1
cineans - 1
cinifs - 1
cinite - 10
cinites - 2
cinnamon - 5
cinoeus - 1
circle - 4
circles - 1
circuit - 2
circuits - 1
circumcise - 7
circumcise - 1
circumcised - 32
circumcised - 17
circumcising - 1
circumcision - 48
circumference - 1
circumscision - 1
circumscribed - 1
circumspect - 1
circumspection - 1
circumspectly - 1
circumstance - 3
circumstances - 6
circumvent - 1
cis - 21
cis - 1
cison - 5
cisson - 1
cistern - 10
cisterns - 2
cisterns - 7
cites - 2
cities - 490
cities - 26
citizen - 5
citizens - 3
citizens - 12
citterns - 1
city - 1121
civ - 2
civil - 3
clad - 6
claim - 3
claiming - 1
claiming - 1
claims - 1
clamabo - 1
clamavi - 1
clamorous - 1
clamour - 1
clamour - 1
clap - 7
clapped - 6
clapping - 2
clasp - 1
clasped - 1
clasping - 1
classes - 1
claudia - 1
claudius - 3
claws - 3
clay - 42
clay - 1
clean - 92
clean - 33
cleaned - 2
cleanest - 1
cleanness - 1
cleanness - 9
cleanse - 31
cleansed - 35
cleansed - 19
cleanses - 2
cleanseth - 1
cleansing - 17
clear - 21
clearest - 1
clearest - 4
cleareth - 1
clearly - 10
cleave - 8
cleave - 5
cleaved - 9
cleaveth - 4
cleaving - 2
cleft - 1
clefts - 5
clemency - 11
clement - 1
cleopatra - 5
cleophas - 3
clergy - 5
clerk - 1
cleros - 1
cliffs - 1
climb - 2
climbed - 2
climbeth - 1
climbing - 1
cloak - 10
cloak - 6
cloaks - 1
cloaks - 1
clods - 3
close - 23
closed - 10
closed - 2
closely - 2
closets - 1
closing - 1
closures - 1
cloth - 16
clothe - 16
clothed - 2
clothed - 112
clothes - 42
clothest - 1
clothing - 2
clothing - 15
cloths - 5
cloud - 113
clouds - 67
clouds - 4
cloudy - 3
clouted - 1
clouts - 1
clove - 1
club - 2
clubs - 4
cluster - 8
cluster - 6
clusters - 6
co-heirs - 2
coa - 3
coaches - 1
coadjutors - 1
coal - 1
coals - 3
coals - 1
coals - 24
coast - 9
coast - 10
coasts - 10
coasts - 27
coat - 22
coats - 14
cock - 3
cock - 15
cockcrowing - 1
cockle - 9
cocks - 1
cocytus - 3
codes - 1
coelestibus - 1
coeli - 1
coeval - 1
coffin - 1
cognizance - 1
coheleth - 1
cohen - 1
coin - 3
coition - 1
colaia - 1
cold - 28
colias - 1
collar - 1
colleague - 1
collect - 1
collected - 1
collected - 1
collection - 8
collections - 2
collector - 2
college - 4
college - 1
colleges - 2
colocynthidas - 1
colony - 2
colossa - 3
colossians - 12
colour - 9
colour - 13
coloured - 6
colours - 15
colours - 8
colt - 4
colt - 13
colts - 1
colts - 3
combats - 1
combine - 1
combined - 1
combing - 1
comdemnation - 1
come - 953
come - 1251
come - 19
comeliness - 3
comely - 17
comely - 5
comers - 1
comes - 2
comes - 10
comes - 1
comest - 19
cometh - 96
cometh - 130
comfort - 47
comfort - 27
comfortable - 2
comforted - 49
comforter - 7
comforters - 3
comforteth - 4
comforting - 4
comforts - 7
coming - 333
comings - 1
comitteth - 2
command - 82
command - 71
commanded - 32
commanded - 585
commandedst - 1
commander - 6
commanders - 3
commandest - 2
commandest - 2
commandeth - 4
commandeth - 7
commandeth - 6
commanding - 9
commanding - 1
commandment - 125
commandment - 61
commandments - 61
commandments - 199
commands - 11
commemorate - 1
commemorated - 1
commemorates - 1
commemorating - 2
commemoration - 10
commences - 1
commend - 14
commendable - 1
commendable - 2
commendation - 1
commendatory - 1
commended - 10
commendeth - 3
commending - 1
commends - 4
commentaries - 1
commentary - 1
commentators - 6
commercial - 1
commiseration - 1
commiserations - 3
commission - 12
commissioned - 1
commit - 27
commit - 27
commits - 1
committed - 143
committest - 2
committeth - 14
committeth - 1
committeth - 1
committing - 4
commodious - 3
common - 1
common - 80
commonly - 21
commonwealth - 2
commotion - 7
commune - 1
communicant - 1
communicate - 9
communicated - 4
communicateth - 1
communicateth - 1
communicating - 4
communication - 9
communications - 1
communion - 6
communities - 1
compact - 1
compacted - 3
companied - 1
companies - 24
companion - 19
companions - 5
companions - 25
company - 79
compare - 3
compare - 3
compared - 8
compared - 21
comparest - 1
comparing - 2
comparison - 17
comparisons - 1
compass - 24
compassed - 39
compasseth - 4
