---------- LEXICON ----------
blew - 7
blind - 93
blinded - 9
blindeth - 1
blindfolded - 1
blindness - 20
blister - 1
blisters - 2
block - 3
blood - 541
bloodofferings - 1
bloodshed - 1
bloodthirsty - 1
bloody - 13
bloomed - 1
blooming - 1
blossom - 6
blossomed - 2
blossoms - 3
blot - 11
blotted - 12
blotting - 1
blow - 16
blowed - 1
bloweth - 5
blowing - 4
blown - 3
blows - 4
blue - 10
blueness - 1
blunt - 3
blush - 8
blushing - 1
boab - 1
boanerges - 1
boar - 2
board - 11
board-work - 1
boards - 34
boardwork - 1
boast - 16
boasted - 2
boasters - 1
boasteth - 5
boasting - 11
boasts - 3
boat - 14
boats - 2
bocci - 5
bocciau - 2
bochri - 8
bochru - 2
bodies - 49
bodily - 5
bodkins - 1
body - 267
boen - 2
boil - 12
boiled - 16
boiling - 6
boils - 4
bold - 13
boldly - 14
boldness - 7
bolled - 1
bolt - 2
bolts - 2
bond - 10
bondage - 31
bondman - 9
bondmen - 13
bonds - 15
bondservant - 2
bondservants - 1
bondslaves - 1
bondwoman - 12
bondwomen - 7
bone - 17
bones - 106
bonfire - 1
boni - 2
bonnet - 1
bonnets - 1
bonni - 5
bonum - 2
bonus - 1
book - 314
books - 38
bootes - 1
booth - 2
booty - 14
booz - 31
border - 79
bordered - 1
borderers - 1
bordereth - 1
borders - 125
bore - 115
bored - 1
borith - 2
born - 206
borne - 37
borrow - 7
borrowed - 1
borrower - 2
borroweth - 1
borrowing - 1
boses - 1
bosom - 42
bosoms - 1
bosor - 10
bosphorus - 1
bosra - 10
bosses - 1
bossnet - 1
both - 471
bottle - 15
bottles - 16
bottom - 21
bottomless - 9
bough - 3
boughs - 13
bought - 47
bound - 125
boundary - 2
bounded - 3
bounden - 1
boundless - 1
bounds - 21
bountiful - 5
bountifully - 2
bounty - 7
bow - 87
bowed - 49
bowels - 60
bowers - 1
boweth - 4
bowing - 17
bowl - 17
bowls - 30
bows - 8
box - 10
boy - 52
boys - 7
bracelet - 4
bracelets - 9
brachiis - 1
bragged - 1
brain - 2
brake - 4
bramble - 3
branch - 16
branches - 87
brand - 1
brandish - 1
brass - 150
brave - 2
bravely - 3
bravest - 4
brawling - 2
bray - 2
brazen - 24
breach - 17
breaches - 9
bread - 377
breadcorn - 1
breadth - 83
break - 134
breaketh - 13
breaking - 27
breaks - 2
breast - 23
breastplate - 7
breastplates - 5
breasts - 38
breath - 38
breathe - 2
breathed - 5
breatheth - 1
breathing - 4
breathings - 1
breeches - 6
breed - 2
breeze - 2
brethren - 661
brevity - 1
bribe - 1
bribery - 1
bribes - 10
brick - 13
brickkilns - 1
bricks - 7
bridal - 2
bride - 19
bridechamber - 1
bridegroom - 31
bridges - 1
bridle - 10
bridles - 3
bridling - 2
brie - 2
brief - 4
briefly - 1
brieites - 1
brier - 5
briers - 12
bright - 19
brighter - 2
brightness - 30
brim - 17
brimful - 1
brimstone - 16
bring - 742
bringers - 1
bringest - 8
bringeth - 75
bringing - 56
brings - 2
brink - 3
bristol - 1
bristow - 1
brittle - 1
broad - 37
broader - 3
broidered - 3
broiled - 3
broke - 65
broken - 182
brokest - 4
brood - 3
brook - 12
brooks - 6
broth - 4
brothel - 5
brother - 462
brotherhood - 10
brotherly - 2
brothers - 9
brought - 1013
broughtest - 6
brow - 1
brown - 3
bruchus - 9
bruise - 3
bruised - 12
bruises - 3
bruising - 3
brutal - 1
brute - 1
brutish - 1
bubastus - 1
bubbleth - 1
buck - 50
bucket - 2
buckets - 1
buckle - 4
buckler - 7
bucklers - 1
buckles - 2
bud - 20
budded - 4
budding - 1
buds - 2
buffet - 2
buffeted - 4
buffle - 1
buffles - 2
buffoons - 1
bugite - 1
build - 173
builder - 5
builders - 11
buildest - 3
buildeth - 11
building - 93
buildings - 4
built - 320
bul - 1
bulk - 2
bull - 2
bullock - 19
bullocks - 12
bulls - 7
bulrush - 2
bulrushes - 2
bulwark - 2
bulwarks - 12
buna - 1
bunch - 3
bunches - 4
bundle - 7
bundles - 3
bur - 3
burden - 55
burdened - 2
burdens - 29
burdensome - 5
burial - 18
buried - 126
buriedst - 1
buriers - 1
burieth - 1
burn - 130
burned - 16
burneth - 9
burning - 101
burnings - 2
burns - 2
burnt - 208
burntoffering - 1
burst - 15
bursteth - 1
burthen - 2
burthened - 2
burthens - 2
burthensome - 3
bury - 50
burying - 12
buryingplace - 1
bush - 12
bushel - 9
bushels - 9
busied - 2
business - 34
businesses - 1
busy - 2
but - 5284
butchered - 1
butler - 6
butter - 10
buttocks - 3
buy - 59
buyer - 8
buyers - 4
buyeth - 2
buying - 5
buz - 3
buzi - 1
buzite - 2
by - 4531
by-way - 1
by-ways - 1
bye-way - 1
bye-ways - 1
byword - 9
c - 14
caath - 40
caathites - 4
cabe - 1
cabin - 2
cabins - 2
cabseel - 4
cabul - 1
cademoth - 2
cades - 22
cadesbarne - 12
cadumim - 1
caelis - 1
caesar - 35
caesarea - 15
cage - 2
cain - 26
cainan - 7
caiphas - 10
caius - 2
cake - 9
cakes - 9
calamities - 6
calamity - 18
calamus - 2
calano - 1
calculate - 1
calculated - 2
caldron - 5
caldrons - 7
caleb - 46
calf - 95
calita - 1
call - 252
called - 951
calledst - 2
callest - 1
calleth - 31
calling - 71
callings - 2
callinicus - 2
callisthenes - 1
calls - 24
calm - 6
calmed - 1
calor - 1
calphi - 1
calubi - 2
calumniate - 6
calumnies - 1
calumny - 7
calvary - 4
calved - 2
calves - 62
cambyses - 2
came - 1792
camel - 13
camelopardalus - 1
camels - 50
camest - 27
camon - 1
camp - 224
camped - 49
camps - 6
camuel - 3
can - 338
cana - 5
canaan - 2
cananean - 2
canath - 2
candace - 1
candle - 5
candles - 1
candlestick - 45
candlesticks - 14
cane - 6
canker - 1
cankered - 1
cannnot - 1
cannot - 193
canon - 2
canonical - 3
canopy - 4
canst - 56
cantate - 3
canticle - 89
canticles - 25
cap - 1
capable - 4
capacity - 2
caper - 1
caph - 7
caphara - 1
capharnaum - 17
capharsalama - 1
caphetetha - 1
caphira - 1
caphtorim - 1
capital - 9
cappadocia - 6
cappadocians - 1
caps - 1
captain - 53
captains - 92
capthorim - 1
captivating - 1
captive - 45
captives - 62
captivity - 192
carbuncle - 4
carcaa - 1
carcass - 12
carcasses - 30
card - 1
cardinal - 1
care - 72
cared - 2
caree - 14
careful - 12
carefully - 14
carefulness - 10
carehim - 1
careless - 1
cares - 11
caress - 1
caressed - 1
caresses - 1
caresseth - 1
carest - 3
caria - 1
cariath - 1
cariath-arbe - 6
cariath-senna - 1
cariath-sepher - 4
cariathaim - 7
cariathbaal - 2
cariathiarim - 25
carioth - 4
carith - 2
carmel - 41
carmelite - 1
carmelitess - 1
carmelus - 1
carminibus - 1
carnaim - 3
carnal - 29
carnally - 2
carnion - 2
carpenter - 5
carpenters - 8
carpus - 1
carriage - 1
carriages - 1
carried - 268
carriers - 3
carriest - 1
carrieth - 6
carry - 130
carrying - 36
cart - 15
cartha - 1
carthage - 1
carthaginians - 1
carthan - 1
carved - 5
carveth - 1
carvings - 3
casaia - 1
casaloth - 1
casbon - 1
case - 18
cased - 1
cases - 8
casleu - 8
casluim - 1
casphin - 1
casphor - 1
cassia - 3
cast - 605
castaway - 1
castest - 1
casteth - 17
casting - 39
castle - 44
castles - 5
castors - 1
casts - 7
casual - 1
catalogue - 2
catamites - 1
catch - 24
catcheth - 5
catching - 4
caterpillars - 1
cateth - 1
catholic - 18
catholics - 1
cats - 1
cattle - 124
cauda - 1
caught - 35
caul - 11
cauldron - 2
cauldrons - 3
cause - 279
caused - 42
causes - 9
causeth - 12
causing - 8
caution - 2
cautions - 7
cautious - 1
cautiously - 1
cavalry - 5
cave - 32
cavern - 1
caves - 9
cease - 90
ceased - 53
ceases - 1
ceaseth - 8
ceasing - 12
cedar - 70
cedars - 28
cedes - 9
cedma - 2
cedmihel - 8
cedmonites - 1
cedron - 13
ceelatha - 1
ceila - 18
ceiled - 2
celai - 1
celaia - 1
celebrate - 31
celebrated - 19
celebrateth - 2
celebrating - 3
celestial - 4
celesyia - 1
celesyria - 4
celia - 1
celibacy - 1
celita - 1
cell - 1
cellar - 1
cellars - 2
cellon - 1
cells - 2
celtia - 1
cenchrae - 2
cendebeus - 6
cenereth - 5
ceneroth - 2
cenez - 11
cenezite - 3
cenezites - 1
ceni - 2
cenneroth - 1
censer - 8
censers - 14
censors - 1
censured - 2
censurer - 1
censuring - 1
centuries - 1
centurion - 22
centurions - 13
century - 1
cephas - 8
cephira - 2
cera - 1
ceraunius - 1
ceremonial - 1
ceremonies - 73
ceremony - 1
cerethi - 9
cerethites - 1
ceros - 2
certain - 191
certainly - 23
certainty - 10
certified - 1
certify - 2
cervicem - 1
cesarea - 3
ceseleththabor - 1
cesil - 3
cesion - 2
cession - 2
ceteans - 2
cethim - 5
cethite - 2
cethlis - 1
cetron - 1
cetthim - 1
cetura - 7
chaanan - 1
chabri - 1
chabul - 2
chaff - 6
chain - 20
chains - 37
chair - 7
chairs - 5
chalal - 1
chalane - 1
chalanne - 1
chalcedony - 1
chalchal - 1
chalcol - 1
chaldaic - 1
chaldea - 7
chaldean - 8
chaldeans - 92
chaldeeans - 1
chaldees - 11
chale - 2
chali - 1
chalice - 26
challenge - 5
challenges - 2
challengeth - 1
challenging - 1
challoner - 4
cham - 18
chamaal - 1
chamaam - 4
chamath - 1
chamber - 71
chambering - 1
chamberlain - 2
chamberlains - 2
chambers - 50
chameleon - 1
chamfered - 1
chamois - 1
chamos - 10
champaign - 2
champion - 1
chanaan - 110
chanaana - 4
chanaanite - 44
chanaanites - 29
chanaanitess - 2
chanana - 1
chanani - 1
chance - 4
chanced - 2
chancellor - 1
change - 39
changeable - 1
changed - 85
changers - 3
changes - 8
changeth - 8
changing - 7
channel - 13
channels - 3
chaos - 1
chap - 44
chapiter - 10
chapiters - 15
chapte - 1
chapter - 1366
chapters - 8
characa - 1
character - 14
characters - 2
charadrion - 1
charadroin - 1
charan - 6
charcamis - 3
charcas - 1
charge - 94
chargeable - 5
charged - 41
charges - 22
chargest - 1
chargeth - 1
charging - 7
chariot - 68
chariots - 120
charitable - 4
charities - 1
charity - 130
charm - 1
charmel - 6
charmer - 1
charmers - 1
charmeth - 1
charmi - 10
charmites - 1
charms - 1
charsena - 1
chase - 2
chased - 9
chaselon - 1
chaseth - 1
chasing - 1
chasluim - 1
chasphia - 2
chaste - 12
chastely - 1
chastise - 14
chastised - 14
chastisement - 9
chastisements - 3
chastisest - 2
chastiseth - 4
chastising - 6
chastity - 12
cheat - 1
chebbon - 1
chebron - 1
check - 5
checks - 1
cheek - 11
cheeks - 7
cheer - 10
cheered - 1
cheereth - 3
cheerful - 9
cheerfully - 3
cheerfulness - 5
cheese - 2
cheeses - 1
cheleab - 1
cheliau - 1
chelion - 3
chelmad - 1
chelmon - 1
chelub - 1
chemarims - 1
chene - 1
chereas - 2
cherem - 1
cherish - 4
cherished - 2
cherisheth - 1
cherogril - 1
cherogrillus - 2
cherub - 26
cherubim - 1
cherubims - 66
cheslon - 1
chest - 9
chew - 2
cheweth - 9
chewing - 1
chickens - 1
chid - 2
chide - 2
chiding - 2
chidon - 1
chief - 232
chiefest - 6
chiefly - 3
chiefs - 29
child - 203
childbearing - 1
childbirth - 2
childhood - 3
childish - 2
childishness - 2
childless - 4
children - 1929
chimerical - 1
chimney - 4
chin - 1
chinnim - 1
chios - 1
chips - 1
chloe - 1
chobar - 8
chodchod - 2
chode - 1
chodorlahomor - 5
choice - 27
choicest - 10
choir - 4
choirs - 4
choke - 1
choked - 5
choketh - 1
choler - 2
cholhoza - 2
chonenias - 6
choose - 69
chooser - 1
chooses - 3
chooseth - 3
choosing - 5
chop - 2
chopped - 1
chorreans - 1
chorum - 1
chorus - 2
chose - 56
chosen - 156
chosest - 1
chozeba - 1
chr - 1
chrisostom - 1
christ - 1075
christi - 1
christian - 34
christianity - 1
christians - 26
christs - 3
chron - 5
chronicles - 7
chronologers - 1
chronologists - 1
chronology - 1
chrysolite - 6
chrysoprasus - 1
chrysostom - 2
chub - 1
chun - 1
church - 373
churches - 43
churlish - 1
churlishness - 1
chus - 7
chusa - 1
chusai - 19
chusan - 2
chusi - 3
cibsaim - 1
cidimoth - 1
cilicia - 15
cimah - 2
cin - 1
cina - 1
cineans - 1
cinifs - 1
cinite - 10
cinites - 2
cinnamon - 5
cinoeus - 1
circle - 4
circles - 1
circuit - 2
circuits - 1
circumcise - 8
circumcised - 49
circumcising - 1
circumcision - 48
circumference - 1
circumscision - 1
circumscribed - 1
circumspect - 1
circumspection - 1
circumspectly - 1
circumstance - 3
circumstances - 6
circumvent - 1
cis - 22
cison - 5
cisson - 1
cistern - 10
cisterns - 9
cites - 2
cities - 516
citizen - 5
citizens - 15
citterns - 1
city - 1121
civ - 2
civil - 3
clad - 6
claim - 3
claiming - 2
claims - 1
clamabo - 1
clamavi - 1
clamorous - 1
clamour - 2
clap - 7
clapped - 6
clapping - 2
clasp - 1
clasped - 1
clasping - 1
classes - 1
claudia - 1
claudius - 3
claws - 3
clay - 43
clean - 125
cleaned - 2
cleanest - 1
cleanness - 10
cleanse - 31
cleansed - 54
cleanses - 2
cleanseth - 1
cleansing - 17
clear - 21
clearest - 5
cleareth - 1
clearly - 10
cleave - 13
cleaved - 9
cleaveth - 4
cleaving - 2
cleft - 1
clefts - 5
clemency - 11
clement - 1
cleopatra - 5
cleophas - 3
clergy - 5
clerk - 1
cleros - 1
cliffs - 1
climb - 2
climbed - 2
climbeth - 1
climbing - 1
cloak - 16
cloaks - 2
clods - 3
close - 23
closed - 12
closely - 2
closets - 1
closing - 1
closures - 1
cloth - 16
clothe - 16
clothed - 114
clothes - 42
clothest - 1
clothing - 17
cloths - 5
cloud - 113
clouds - 71
cloudy - 3
clouted - 1
clouts - 1
clove - 1
club - 2
clubs - 4
cluster - 14
clusters - 6
co-heirs - 2
coa - 3
coaches - 1
coadjutors - 1
coal - 1
coals - 28
coast - 19
coasts - 37
coat - 22
coats - 14
cock - 18
cockcrowing - 1
cockle - 9
cocks - 1
cocytus - 3
codes - 1
coelestibus - 1
coeli - 1
coeval - 1
coffin - 1
cognizance - 1
coheleth - 1
cohen - 1
coin - 3
coition - 1
colaia - 1
cold - 28
colias - 1
collar - 1
colleague - 1
collect - 1
collected - 2
collection - 8
collections - 2
collector - 2
college - 5
colleges - 2
colocynthidas - 1
colony - 2
colossa - 3
colossians - 12
colour - 22
coloured - 6
colours - 23
colt - 17
colts - 4
combats - 1
combine - 1
combined - 1
combing - 1
comdemnation - 1
come - 2223
comeliness - 3
comely - 22
comers - 1
comes - 13
comest - 19
cometh - 226
comfort - 74
comfortable - 2
comforted - 49
comforter - 7
comforters - 3
comforteth - 4
comforting - 4
comforts - 7
coming - 333
comings - 1
comitteth - 2
command - 153
commanded - 617
commandedst - 1
commander - 6
commanders - 3
commandest - 4
commandeth - 17
commanding - 10
commandment - 186
commandments - 260
commands - 11
commemorate - 1
commemorated - 1
commemorates - 1
commemorating - 2
commemoration - 10
commences - 1
commend - 14
commendable - 3
commendation - 1
commendatory - 1
commended - 10
commendeth - 3
commending - 1
commends - 4
commentaries - 1
commentary - 1
commentators - 6
commercial - 1
commiseration - 1
commiserations - 3
commission - 12
commissioned - 1
commit - 54
commits - 1
committed - 143
committest - 2
committeth - 16
committing - 4
commodious - 3
common - 81
commonly - 21
commonwealth - 2
commotion - 7
commune - 1
communicant - 1
communicate - 9
communicated - 4
communicateth - 2
communicating - 4
communication - 9
communications - 1
communion - 6
communities - 1
compact - 1
compacted - 3
companied - 1
companies - 24
companion - 19
companions - 30
company - 79
compare - 6
compared - 29
comparest - 1
comparing - 2
comparison - 17
comparisons - 1
compass - 24
compassed - 39
compasseth - 4
compassing - 5
compassion - 37
compassionate - 5
compel - 5
compelled - 12
compelling - 1
compendious - 1
competitor - 1
compilation - 1
complain - 4
complained - 1
complaining - 2
complains - 5
complaint - 10
complaints - 6
complete - 7
completed - 2
completely - 1
complexions - 1
compliance - 6
complied - 1
comply - 9
complying - 3
composed - 3
composition - 7
compound - 1
compounded - 5
compoundeth - 1
comprehend - 5
comprehended - 1
comprehension - 2
compressed - 1
comprise - 2
comprised - 3
compulsion - 1
compunction - 2
computation - 4
computer - 2
computers - 2
comrades - 1
comsume - 2
conceal - 7
concealed - 7
concealeth - 3
concealing - 2
conceit - 7
conceits - 3
conceive - 17
conceived - 53
conceiving - 5
concept - 2
conception - 3
conceptions - 1
concern - 16
concerned - 5
concerneth - 2
concerning - 241
concerns - 1
concert - 1
concertation - 1
concision - 1
conclude - 1
concluded - 7
concludes - 2
conclusion - 6
concord - 5
concourse - 2
concubine - 22
concubines - 25
concupiscence - 16
concupiscences - 4
concurred - 2
concurreth - 1
concurring - 2
condemn - 31
condemnable - 1
condemnation - 13
condemned - 40
condemnest - 1
condemneth - 5
condemning - 4
condemns - 4
condescend - 4
condescended - 3
condescension - 1
condition - 21
conditioned - 1
conditions - 5
condoleth - 1
conducing - 1
conduct - 18
conducted - 13
conducting - 1
conductor - 1
conduit - 4
cone - 1
confections - 1
confederacy - 2
confederate - 2
confederates - 5
conference - 5
conferences - 1
conferred - 5
conferring - 2
confess - 55
confessed - 9
confesseth - 7
confessing - 8
confession - 21
confessors - 1
confide - 1
confided - 1
confidence - 75
confident - 10
confidently - 15
confiding - 1
confido - 1
confidunt - 1
confined - 1
confinement - 1
confines - 24
confirm - 25
confirmation - 7
confirmed - 32
confirmeth - 1
confirming - 4
confirms - 1
confiscated - 2
confiscation - 1
confitebimur - 1
confitebor - 3
confitemini - 5
confiteri - 1
conflict - 3
conflicts - 4
conform - 3
conformable - 3
conformably - 1
conformed - 1
conforming - 1
conformity - 2
confound - 7
confounded - 125
confoundeth - 3
confused - 1
confusion - 72
confute - 1
confuted - 2
confutes - 5
congealed - 2
congratulate - 4
congratulated - 1
congratulating - 2
congregans - 1
congregation - 46
conjecture - 1
conjecturers - 1
conjure - 1
conjured - 2
conjuring - 1
connected - 1
connections - 1
conquer - 3
conquered - 17
conquering - 1
conqueror - 5
conquerors - 3
conquest - 5
conquests - 4
conscience - 45
consciences - 1
conscious - 3
consecrate - 16
consecrated - 59
consecrateth - 2
consecrating - 2
consecration - 19
consent - 26
consented - 22
consenting - 4
consequence - 12
consequences - 1
consequene - 1
consequential - 1
consequently - 9
conserva - 1
conserving - 1
consider - 66
considerable - 2
consideration - 5
considerations - 2
considered - 27
considerest - 2
considereth - 11
considering - 25
considers - 3
consigned - 1
consist - 3
consisted - 2
consisteth - 1
consisting - 5
consists - 2
consolation - 16
consolations - 1
consopiti - 1
consort - 1
conspicuous - 3
conspiracies - 1
conspiracy - 18
conspire - 5
conspired - 14
conspireth - 1
conspiring - 1
constancy - 12
constant - 10
constantine - 1
constantly - 5
constellation - 4
constellations - 1
consternation - 7
constitution - 1
constrain - 1
constrained - 10
constraining - 1
constraint - 2
consul - 1
consuls - 2
consult - 26
consultation - 4
consulted - 35
consulteth - 2
consulting - 2
consume - 63
consumed - 134
consumeth - 6
consuming - 6
consummate - 1
consummated - 3
consummation - 5
consumption - 6
contact - 3
contain - 18
contained - 20
containeth - 2
containing - 6
contains - 15
contemn - 1
contemned - 4
contemneth - 2
contemning - 1
contemplated - 1
contemporary - 4
contempt - 20
contemptible - 9
contend - 22
contended - 5
contendeth - 1
content - 14
contented - 4
contention - 17
contentions - 10
contentious - 3
contentment - 1
contents - 6
contest - 2
contestation - 1
continency - 2
continent - 4
continual - 23
continually - 55
continuance - 4
continuation - 10
continue - 67
continued - 34
continues - 3
continueth - 18
continuing - 6
contra - 2
contract - 2
contracted - 3
contradict - 3
contradicted - 4
contradicteth - 1
contradicting - 2
contradiction - 17
contradictions - 3
contrariwise - 4
contrary - 52
contribute - 6
contributed - 2
contributeth - 1
contribution - 2
contributions - 4
contrite - 10
contrivance - 1
contrive - 2
contrived - 2
contriving - 1
control - 1
controlled - 1
controversies - 2
controversy - 8
controvertists - 2
contumelious - 2
contumeliously - 2
convenanted - 1
convenient - 15
conveniently - 1
conversant - 6
conversation - 27
conversations - 1
converse - 5
conversed - 10
converseth - 1
conversing - 4
conversion - 30
convert - 30
converted - 86
convertendo - 1
converters - 1
converting - 1
converts - 9
convey - 5
conveyed - 3
conveyeth - 1
convict - 1
convicted - 4
conviction - 1
convince - 6
convinced - 3
convincest - 1
convinceth - 1
cook - 2
cooks - 1
cool - 2
cooperate - 1
coos - 1
copartners - 1
cope - 1
coph - 7
copied - 3
copies - 8
copious - 1
copper - 1
coppersmith - 3
copulate - 3
copulateth - 3
copulation - 4
copy - 36
copying - 4
copyright - 19
cor - 10
corban - 1
corbona - 2
cord - 14
corde - 1
cords - 30
core - 56
cores - 4
coriander - 2
corinth - 11
corinthian - 2
corinthians - 41
corite - 1
corites - 3
cormorant - 2
corn - 127
cornelius - 9
corner - 34
corners - 38
cornerstone - 1
cornet - 3
cornets - 3
cornfloor - 1
cornustibii - 1
corozain - 2
corporally - 1
corporation - 1
corporeal - 4
corporeally - 1
corpse - 4
corpses - 1
correct - 13
corrected - 13
correcteth - 4
correction - 24
corrects - 1
correspondence - 1
corrupt - 17
corrupted - 36
corruptest - 1
corrupteth - 3
corruptible - 10
corruption - 35
corruptions - 1
cos - 2
cosan - 1
cost - 8
costly - 7
costs - 2
cottages - 1
couch - 7
couched - 2
couches - 2
couching - 1
could - 249
couldst - 4
council - 45
councils - 4
counsel - 187
counselled - 1
counsellor - 16
counsellors - 20
counselor - 1
counsels - 25
count - 18
counted - 46
countenance - 86
countenances - 1
counter - 2
counterfeited - 1
countervail - 1
